id,lactation_1,lactation_2,lactation_3,lactation_4,lactation_5,lactation_6,lactation_7,lactation_8,lactation_9,total_production_1,total_production_2,total_production_3,total_production_4,total_production_5,total_production_6,total_production_7,total_production_8,total_production_9,milk_days_1,milk_days_2,milk_days_3,milk_days_4,milk_days_5,milk_days_6,milk_days_7,milk_days_8,milk_days_9,vaca_x,mastitis_lac_1,mastitis_lac_2,mastitis_lac_3,mastitis_lac_4,mastitis_lac_5,mastitis_lac_6,mastitis_lac_7,mastitis_lac_8,mastitis_lac_9,vaca_y,inseminacion_lac_1,inseminacion_lac_2,inseminacion_lac_3,inseminacion_lac_4,inseminacion_lac_5,inseminacion_lac_6,inseminacion_lac_7,inseminacion_lac_8,inseminacion_lac_9,abortos_Lac_1,abortos_lac_2,abortos_lac_3,abortos_lac_4,abortos_lac_5,abortos_lac_6,abortos_lac_7,abortos_lac_8,abortos_lac_9
8738,1,1,0,0,0,0,0,0,0,11267,10845,0,0,0,0,0,0,0,370,274,0,0,0,0,0,0,0,8738,0,0,-1,-1,-1,-1,-1,-1,-1,8738,3,5,-1,-1,-1,-1,-1,-1,-1,0,0,-1,-1,-1,-1,-1,-1,-1
8743,1,1,0,0,0,0,0,0,0,10043,6808,0,0,0,0,0,0,0,402,210,0,0,0,0,0,0,0,8743,0,0,-1,-1,-1,-1,-1,-1,-1,8743,5,4,-1,-1,-1,-1,-1,-1,-1,0,0,-1,-1,-1,-1,-1,-1,-1
8751,1,1,0,0,0,0,0,0,0,8652,14652,0,0,0,0,0,0,0,305,347,0,0,0,0,0,0,0,8751,0,0,-1,-1,-1,-1,-1,-1,-1,8751,2,5,-1,-1,-1,-1,-1,-1,-1,0,0,-1,-1,-1,-1,-1,-1,-1
8753,1,1,0,0,0,0,0,0,0,11636,7564,0,0,0,0,0,0,0,454,185,0,0,0,0,0,0,0,8753,2,0,-1,-1,-1,-1,-1,-1,-1,8753,5,1,-1,-1,-1,-1,-1,-1,-1,0,0,-1,-1,-1,-1,-1,-1,-1
8757,1,1,0,0,0,0,0,0,0,6020,10130,0,0,0,0,0,0,0,305,238,0,0,0,0,0,0,0,8757,0,1,-1,-1,-1,-1,-1,-1,-1,8757,1,1,-1,-1,-1,-1,-1,-1,-1,0,0,-1,-1,-1,-1,-1,-1,-1
8761,1,1,0,0,0,0,0,0,0,9097,10310,0,0,0,0,0,0,0,373,279,0,0,0,0,0,0,0,8761,0,0,-1,-1,-1,-1,-1,-1,-1,8761,5,4,-1,-1,-1,-1,-1,-1,-1,0,0,-1,-1,-1,-1,-1,-1,-1
8765,1,1,0,0,0,0,0,0,0,12987,0,0,0,0,0,0,0,0,425,10,0,0,0,0,0,0,0,8765,0,0,-1,-1,-1,-1,-1,-1,-1,8765,2,0,-1,-1,-1,-1,-1,-1,-1,1,0,-1,-1,-1,-1,-1,-1,-1
8767,1,1,0,0,0,0,0,0,0,6901,11581,0,0,0,0,0,0,0,271,331,0,0,0,0,0,0,0,8767,0,0,-1,-1,-1,-1,-1,-1,-1,8767,1,8,-1,-1,-1,-1,-1,-1,-1,0,1,-1,-1,-1,-1,-1,-1,-1
8771,1,1,0,0,0,0,0,0,0,16353,11177,0,0,0,0,0,0,0,600,242,0,0,0,0,0,0,0,8771,1,0,-1,-1,-1,-1,-1,-1,-1,8771,11,6,-1,-1,-1,-1,-1,-1,-1,0,0,-1,-1,-1,-1,-1,-1,-1
8780,1,1,0,0,0,0,0,0,0,10290,11445,0,0,0,0,0,0,0,328,293,0,0,0,0,0,0,0,8780,0,0,-1,-1,-1,-1,-1,-1,-1,8780,3,6,-1,-1,-1,-1,-1,-1,-1,0,0,-1,-1,-1,-1,-1,-1,-1
8781,1,1,0,0,0,0,0,0,0,6643,12501,0,0,0,0,0,0,0,263,375,0,0,0,0,0,0,0,8781,0,1,-1,-1,-1,-1,-1,-1,-1,8781,1,10,-1,-1,-1,-1,-1,-1,-1,0,0,-1,-1,-1,-1,-1,-1,-1
8794,1,1,0,0,0,0,0,0,0,10740,9985,0,0,0,0,0,0,0,338,278,0,0,0,0,0,0,0,8794,0,0,-1,-1,-1,-1,-1,-1,-1,8794,4,9,-1,-1,-1,-1,-1,-1,-1,0,0,-1,-1,-1,-1,-1,-1,-1
8797,1,1,0,0,0,0,0,0,0,7691,11349,0,0,0,0,0,0,0,323,315,0,0,0,0,0,0,0,8797,1,1,-1,-1,-1,-1,-1,-1,-1,8797,1,3,-1,-1,-1,-1,-1,-1,-1,0,0,-1,-1,-1,-1,-1,-1,-1
8801,1,1,0,0,0,0,0,0,0,9032,11660,0,0,0,0,0,0,0,308,294,0,0,0,0,0,0,0,8801,0,0,-1,-1,-1,-1,-1,-1,-1,8801,3,4,-1,-1,-1,-1,-1,-1,-1,0,0,-1,-1,-1,-1,-1,-1,-1
8808,1,1,0,0,0,0,0,0,0,9692,10181,0,0,0,0,0,0,0,289,229,0,0,0,0,0,0,0,8808,0,0,-1,-1,-1,-1,-1,-1,-1,8808,1,1,-1,-1,-1,-1,-1,-1,-1,0,0,-1,-1,-1,-1,-1,-1,-1
8810,1,1,0,0,0,0,0,0,0,10568,5091,0,0,0,0,0,0,0,367,111,0,0,0,0,0,0,0,8810,0,0,-1,-1,-1,-1,-1,-1,-1,8810,3,2,-1,-1,-1,-1,-1,-1,-1,0,0,-1,-1,-1,-1,-1,-1,-1
8813,1,1,0,0,0,0,0,0,0,10536,3646,0,0,0,0,0,0,0,343,81,0,0,0,0,0,0,0,8813,0,0,-1,-1,-1,-1,-1,-1,-1,8813,1,1,-1,-1,-1,-1,-1,-1,-1,0,0,-1,-1,-1,-1,-1,-1,-1
8814,1,1,0,0,0,0,0,0,0,7878,11239,0,0,0,0,0,0,0,293,319,0,0,0,0,0,0,0,8814,0,0,-1,-1,-1,-1,-1,-1,-1,8814,1,6,-1,-1,-1,-1,-1,-1,-1,0,0,-1,-1,-1,-1,-1,-1,-1
8820,1,1,0,0,0,0,0,0,0,8401,11497,0,0,0,0,0,0,0,299,331,0,0,0,0,0,0,0,8820,0,0,-1,-1,-1,-1,-1,-1,-1,8820,2,5,-1,-1,-1,-1,-1,-1,-1,0,0,-1,-1,-1,-1,-1,-1,-1
8822,1,1,0,0,0,0,0,0,0,10834,13418,0,0,0,0,0,0,0,307,305,0,0,0,0,0,0,0,8822,1,0,-1,-1,-1,-1,-1,-1,-1,8822,3,4,-1,-1,-1,-1,-1,-1,-1,0,0,-1,-1,-1,-1,-1,-1,-1
8824,1,1,0,0,0,0,0,0,0,7760,10094,0,0,0,0,0,0,0,273,341,0,0,0,0,0,0,0,8824,1,5,-1,-1,-1,-1,-1,-1,-1,8824,1,2,-1,-1,-1,-1,-1,-1,-1,0,0,-1,-1,-1,-1,-1,-1,-1
8830,1,0,0,0,0,0,0,0,0,15248,0,0,0,0,0,0,0,0,480,0,0,0,0,0,0,0,0,8830,0,-1,-1,-1,-1,-1,-1,-1,-1,8830,5,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1
8835,1,0,0,0,0,0,0,0,0,11287,0,0,0,0,0,0,0,0,400,0,0,0,0,0,0,0,0,8835,0,0,-1,-1,-1,-1,-1,-1,-1,8835,6,0,-1,-1,-1,-1,-1,-1,-1,0,0,-1,-1,-1,-1,-1,-1,-1
8840,1,1,0,0,0,0,0,0,0,13707,691,0,0,0,0,0,0,0,493,28,0,0,0,0,0,0,0,8840,0,0,-1,-1,-1,-1,-1,-1,-1,8840,4,0,-1,-1,-1,-1,-1,-1,-1,1,0,-1,-1,-1,-1,-1,-1,-1
8842,1,1,0,0,0,0,0,0,0,11371,3372,0,0,0,0,0,0,0,362,188,0,0,0,0,0,0,0,8842,0,0,-1,-1,-1,-1,-1,-1,-1,8842,3,2,-1,-1,-1,-1,-1,-1,-1,0,0,-1,-1,-1,-1,-1,-1,-1
8845,1,1,0,0,0,0,0,0,0,7115,10129,0,0,0,0,0,0,0,274,291,0,0,0,0,0,0,0,8845,0,0,-1,-1,-1,-1,-1,-1,-1,8845,1,5,-1,-1,-1,-1,-1,-1,-1,0,1,-1,-1,-1,-1,-1,-1,-1
8848,1,1,0,0,0,0,0,0,0,9421,10756,0,0,0,0,0,0,0,335,303,0,0,0,0,0,0,0,8848,0,0,-1,-1,-1,-1,-1,-1,-1,8848,3,6,-1,-1,-1,-1,-1,-1,-1,0,0,-1,-1,-1,-1,-1,-1,-1
8852,1,1,0,0,0,0,0,0,0,8089,10001,0,0,0,0,0,0,0,338,284,0,0,0,0,0,0,0,8852,0,1,-1,-1,-1,-1,-1,-1,-1,8852,3,3,-1,-1,-1,-1,-1,-1,-1,0,0,-1,-1,-1,-1,-1,-1,-1
8863,1,1,0,0,0,0,0,0,0,10311,9550,0,0,0,0,0,0,0,376,229,0,0,0,0,0,0,0,8863,0,0,-1,-1,-1,-1,-1,-1,-1,8863,4,1,-1,-1,-1,-1,-1,-1,-1,0,1,-1,-1,-1,-1,-1,-1,-1
8869,1,1,0,0,0,0,0,0,0,10106,8826,0,0,0,0,0,0,0,277,173,0,0,0,0,0,0,0,8869,0,0,-1,-1,-1,-1,-1,-1,-1,8869,1,1,-1,-1,-1,-1,-1,-1,-1,0,0,-1,-1,-1,-1,-1,-1,-1
8871,1,1,0,0,0,0,0,0,0,12538,12897,0,0,0,0,0,0,0,354,264,0,0,0,0,0,0,0,8871,0,1,-1,-1,-1,-1,-1,-1,-1,8871,4,3,-1,-1,-1,-1,-1,-1,-1,0,0,-1,-1,-1,-1,-1,-1,-1
8877,1,1,0,0,0,0,0,0,0,8449,11282,0,0,0,0,0,0,0,316,313,0,0,0,0,0,0,0,8877,0,0,-1,-1,-1,-1,-1,-1,-1,8877,2,4,-1,-1,-1,-1,-1,-1,-1,0,0,-1,-1,-1,-1,-1,-1,-1
8881,1,0,0,0,0,0,0,0,0,13017,0,0,0,0,0,0,0,0,426,0,0,0,0,0,0,0,0,8881,0,-1,-1,-1,-1,-1,-1,-1,-1,8881,2,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1
8886,1,1,0,0,0,0,0,0,0,9521,10419,0,0,0,0,0,0,0,296,286,0,0,0,0,0,0,0,8886,0,0,-1,-1,-1,-1,-1,-1,-1,8886,1,6,-1,-1,-1,-1,-1,-1,-1,0,1,-1,-1,-1,-1,-1,-1,-1
8889,1,1,0,0,0,0,0,0,0,11262,10308,0,0,0,0,0,0,0,398,236,0,0,0,0,0,0,0,8889,0,0,-1,-1,-1,-1,-1,-1,-1,8889,6,3,-1,-1,-1,-1,-1,-1,-1,0,0,-1,-1,-1,-1,-1,-1,-1
8893,1,1,0,0,0,0,0,0,0,9716,11336,0,0,0,0,0,0,0,289,249,0,0,0,0,0,0,0,8893,1,0,-1,-1,-1,-1,-1,-1,-1,8893,1,6,-1,-1,-1,-1,-1,-1,-1,0,0,-1,-1,-1,-1,-1,-1,-1
8894,1,1,0,0,0,0,0,0,0,10435,9033,0,0,0,0,0,0,0,335,298,0,0,0,0,0,0,0,8894,0,0,-1,-1,-1,-1,-1,-1,-1,8894,3,5,-1,-1,-1,-1,-1,-1,-1,0,0,-1,-1,-1,-1,-1,-1,-1
8897,1,1,0,0,0,0,0,0,0,7170,10350,0,0,0,0,0,0,0,309,286,0,0,0,0,0,0,0,8897,0,0,-1,-1,-1,-1,-1,-1,-1,8897,4,7,-1,-1,-1,-1,-1,-1,-1,0,1,-1,-1,-1,-1,-1,-1,-1
8899,1,1,0,0,0,0,0,0,0,7086,10418,0,0,0,0,0,0,0,286,286,0,0,0,0,0,0,0,8899,0,0,-1,-1,-1,-1,-1,-1,-1,8899,1,3,-1,-1,-1,-1,-1,-1,-1,0,0,-1,-1,-1,-1,-1,-1,-1
8906,1,1,0,0,0,0,0,0,0,10819,4038,0,0,0,0,0,0,0,342,257,0,0,0,0,0,0,0,8906,0,0,-1,-1,-1,-1,-1,-1,-1,8906,2,1,-1,-1,-1,-1,-1,-1,-1,0,0,-1,-1,-1,-1,-1,-1,-1
8914,1,1,0,0,0,0,0,0,0,15153,11719,0,0,0,0,0,0,0,544,299,0,0,0,0,0,0,0,8914,1,0,-1,-1,-1,-1,-1,-1,-1,8914,5,3,-1,-1,-1,-1,-1,-1,-1,1,0,-1,-1,-1,-1,-1,-1,-1
8917,1,1,0,0,0,0,0,0,0,11263,9673,0,0,0,0,0,0,0,362,270,0,0,0,0,0,0,0,8917,0,0,-1,-1,-1,-1,-1,-1,-1,8917,3,6,-1,-1,-1,-1,-1,-1,-1,0,1,-1,-1,-1,-1,-1,-1,-1
8918,1,1,0,0,0,0,0,0,0,10663,13075,0,0,0,0,0,0,0,267,307,0,0,0,0,0,0,0,8918,1,1,-1,-1,-1,-1,-1,-1,-1,8918,1,4,-1,-1,-1,-1,-1,-1,-1,0,0,-1,-1,-1,-1,-1,-1,-1
8922,1,1,0,0,0,0,0,0,0,7543,11361,0,0,0,0,0,0,0,276,310,0,0,0,0,0,0,0,8922,0,0,-1,-1,-1,-1,-1,-1,-1,8922,1,3,-1,-1,-1,-1,-1,-1,-1,0,0,-1,-1,-1,-1,-1,-1,-1
8938,1,0,0,0,0,0,0,0,0,16383,0,0,0,0,0,0,0,0,490,0,0,0,0,0,0,0,0,8938,2,-1,-1,-1,-1,-1,-1,-1,-1,8938,5,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1
8943,1,1,0,0,0,0,0,0,0,12891,1403,0,0,0,0,0,0,0,454,39,0,0,0,0,0,0,0,8943,0,0,-1,-1,-1,-1,-1,-1,-1,8943,9,0,-1,-1,-1,-1,-1,-1,-1,0,0,-1,-1,-1,-1,-1,-1,-1
8947,1,1,0,0,0,0,0,0,0,9002,10843,0,0,0,0,0,0,0,328,291,0,0,0,0,0,0,0,8947,0,0,-1,-1,-1,-1,-1,-1,-1,8947,2,3,-1,-1,-1,-1,-1,-1,-1,0,0,-1,-1,-1,-1,-1,-1,-1
8949,1,1,0,0,0,0,0,0,0,12704,5192,0,0,0,0,0,0,0,456,107,0,0,0,0,0,0,0,8949,0,0,-1,-1,-1,-1,-1,-1,-1,8949,5,0,-1,-1,-1,-1,-1,-1,-1,0,0,-1,-1,-1,-1,-1,-1,-1
8950,1,1,0,0,0,0,0,0,0,8991,12896,0,0,0,0,0,0,0,273,306,0,0,0,0,0,0,0,8950,0,0,-1,-1,-1,-1,-1,-1,-1,8950,1,7,-1,-1,-1,-1,-1,-1,-1,0,0,-1,-1,-1,-1,-1,-1,-1
8953,1,1,0,0,0,0,0,0,0,10558,7156,0,0,0,0,0,0,0,373,187,0,0,0,0,0,0,0,8953,0,0,-1,-1,-1,-1,-1,-1,-1,8953,4,1,-1,-1,-1,-1,-1,-1,-1,0,0,-1,-1,-1,-1,-1,-1,-1
8954,1,1,0,0,0,0,0,0,0,13240,7596,0,0,0,0,0,0,0,427,175,0,0,0,0,0,0,0,8954,0,1,-1,-1,-1,-1,-1,-1,-1,8954,7,2,-1,-1,-1,-1,-1,-1,-1,0,0,-1,-1,-1,-1,-1,-1,-1
8962,1,1,0,0,0,0,0,0,0,12249,6846,0,0,0,0,0,0,0,401,217,0,0,0,0,0,0,0,8962,0,0,-1,-1,-1,-1,-1,-1,-1,8962,4,1,-1,-1,-1,-1,-1,-1,-1,0,0,-1,-1,-1,-1,-1,-1,-1
8963,1,0,0,0,0,0,0,0,0,18184,0,0,0,0,0,0,0,0,507,0,0,0,0,0,0,0,0,8963,0,-1,-1,-1,-1,-1,-1,-1,-1,8963,9,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1
8967,1,0,0,0,0,0,0,0,0,14731,0,0,0,0,0,0,0,0,478,0,0,0,0,0,0,0,0,8967,0,-1,-1,-1,-1,-1,-1,-1,-1,8967,9,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1
8979,1,1,0,0,0,0,0,0,0,11308,2360,0,0,0,0,0,0,0,306,46,0,0,0,0,0,0,0,8979,0,0,-1,-1,-1,-1,-1,-1,-1,8979,3,0,-1,-1,-1,-1,-1,-1,-1,0,0,-1,-1,-1,-1,-1,-1,-1
8986,1,1,0,0,0,0,0,0,0,10330,6933,0,0,0,0,0,0,0,409,175,0,0,0,0,0,0,0,8986,0,0,-1,-1,-1,-1,-1,-1,-1,8986,2,1,-1,-1,-1,-1,-1,-1,-1,0,0,-1,-1,-1,-1,-1,-1,-1
8987,1,1,0,0,0,0,0,0,0,10901,5565,0,0,0,0,0,0,0,373,136,0,0,0,0,0,0,0,8987,0,0,-1,-1,-1,-1,-1,-1,-1,8987,4,5,-1,-1,-1,-1,-1,-1,-1,0,0,-1,-1,-1,-1,-1,-1,-1
8988,1,1,0,0,0,0,0,0,0,14789,2114,0,0,0,0,0,0,0,484,49,0,0,0,0,0,0,0,8988,0,0,-1,-1,-1,-1,-1,-1,-1,8988,8,0,-1,-1,-1,-1,-1,-1,-1,0,0,-1,-1,-1,-1,-1,-1,-1
8991,1,1,0,0,0,0,0,0,0,11327,6097,0,0,0,0,0,0,0,463,139,0,0,0,0,0,0,0,8991,0,0,-1,-1,-1,-1,-1,-1,-1,8991,8,1,-1,-1,-1,-1,-1,-1,-1,0,0,-1,-1,-1,-1,-1,-1,-1
8993,1,1,0,0,0,0,0,0,0,8942,10016,0,0,0,0,0,0,0,291,248,0,0,0,0,0,0,0,8993,1,0,-1,-1,-1,-1,-1,-1,-1,8993,2,2,-1,-1,-1,-1,-1,-1,-1,0,0,-1,-1,-1,-1,-1,-1,-1
8996,1,0,0,0,0,0,0,0,0,11176,0,0,0,0,0,0,0,0,406,0,0,0,0,0,0,0,0,8996,1,-1,-1,-1,-1,-1,-1,-1,-1,8996,6,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1
8998,1,1,0,0,0,0,0,0,0,9274,12461,0,0,0,0,0,0,0,305,322,0,0,0,0,0,0,0,8998,0,5,-1,-1,-1,-1,-1,-1,-1,8998,2,3,-1,-1,-1,-1,-1,-1,-1,0,0,-1,-1,-1,-1,-1,-1,-1
8999,1,1,0,0,0,0,0,0,0,8823,10053,0,0,0,0,0,0,0,305,283,0,0,0,0,0,0,0,8999,0,0,-1,-1,-1,-1,-1,-1,-1,8999,2,2,-1,-1,-1,-1,-1,-1,-1,0,0,-1,-1,-1,-1,-1,-1,-1
9008,1,1,0,0,0,0,0,0,0,8025,10359,0,0,0,0,0,0,0,275,275,0,0,0,0,0,0,0,9008,0,0,-1,-1,-1,-1,-1,-1,-1,9008,1,6,-1,-1,-1,-1,-1,-1,-1,0,0,-1,-1,-1,-1,-1,-1,-1
9010,1,1,0,0,0,0,0,0,0,11195,7338,0,0,0,0,0,0,0,391,192,0,0,0,0,0,0,0,9010,0,0,-1,-1,-1,-1,-1,-1,-1,9010,5,1,-1,-1,-1,-1,-1,-1,-1,0,0,-1,-1,-1,-1,-1,-1,-1
9012,1,1,1,1,0,0,0,0,0,12465,9993,10204,6667,0,0,0,0,0,371,280,329,194,0,0,0,0,0,9012,0,1,0,2,-1,-1,-1,-1,-1,9012,3,1,3,1,-1,-1,-1,-1,-1,0,0,0,0,-1,-1,-1,-1,-1
9022,1,1,0,0,0,0,0,0,0,11648,6184,0,0,0,0,0,0,0,375,222,0,0,0,0,0,0,0,9022,1,0,-1,-1,-1,-1,-1,-1,-1,9022,4,3,-1,-1,-1,-1,-1,-1,-1,0,0,-1,-1,-1,-1,-1,-1,-1
9028,1,1,0,0,0,0,0,0,0,13159,7282,0,0,0,0,0,0,0,414,129,0,0,0,0,0,0,0,9028,0,0,-1,-1,-1,-1,-1,-1,-1,9028,4,1,-1,-1,-1,-1,-1,-1,-1,1,0,-1,-1,-1,-1,-1,-1,-1
9030,1,1,0,0,0,0,0,0,0,27024,18756,0,0,0,0,0,0,0,837,436,0,0,0,0,0,0,0,9030,1,0,-1,-1,-1,-1,-1,-1,-1,9030,7,2,-1,-1,-1,-1,-1,-1,-1,2,0,-1,-1,-1,-1,-1,-1,-1
9038,1,1,0,0,0,0,0,0,0,14985,5997,0,0,0,0,0,0,0,444,112,0,0,0,0,0,0,0,9038,3,0,-1,-1,-1,-1,-1,-1,-1,9038,6,3,-1,-1,-1,-1,-1,-1,-1,1,0,-1,-1,-1,-1,-1,-1,-1
9041,1,1,1,1,0,0,0,0,0,9586,12429,12774,6983,0,0,0,0,0,273,329,338,230,0,0,0,0,0,9041,0,0,0,2,-1,-1,-1,-1,-1,9041,1,3,3,1,-1,-1,-1,-1,-1,0,0,0,1,-1,-1,-1,-1,-1
9044,1,1,1,0,0,0,0,0,0,8600,16038,15661,0,0,0,0,0,0,295,456,442,0,0,0,0,0,0,9044,0,0,0,-1,-1,-1,-1,-1,-1,9044,2,7,7,-1,-1,-1,-1,-1,-1,0,0,0,-1,-1,-1,-1,-1,-1
9045,1,1,1,1,0,0,0,0,0,8226,14270,9662,4160,0,0,0,0,0,285,502,285,91,0,0,0,0,0,9045,0,0,0,0,-1,-1,-1,-1,-1,9045,1,4,1,2,-1,-1,-1,-1,-1,0,1,0,0,-1,-1,-1,-1,-1
9047,1,1,0,0,0,0,0,0,0,12272,7572,0,0,0,0,0,0,0,311,224,0,0,0,0,0,0,0,9047,0,2,-1,-1,-1,-1,-1,-1,-1,9047,1,2,-1,-1,-1,-1,-1,-1,-1,0,0,-1,-1,-1,-1,-1,-1,-1
9048,1,1,1,1,0,0,0,0,0,10198,11113,11788,6967,0,0,0,0,0,326,330,345,157,0,0,0,0,0,9048,0,0,1,0,-1,-1,-1,-1,-1,9048,2,2,4,1,-1,-1,-1,-1,-1,0,0,0,0,-1,-1,-1,-1,-1
9049,1,1,0,0,0,0,0,0,0,10009,9713,0,0,0,0,0,0,0,334,226,0,0,0,0,0,0,0,9049,0,0,-1,-1,-1,-1,-1,-1,-1,9049,3,1,-1,-1,-1,-1,-1,-1,-1,0,0,-1,-1,-1,-1,-1,-1,-1
9051,1,1,1,1,0,0,0,0,0,10742,9516,9187,6090,0,0,0,0,0,345,284,283,227,0,0,0,0,0,9051,0,0,0,0,-1,-1,-1,-1,-1,9051,5,1,2,3,-1,-1,-1,-1,-1,0,0,0,0,-1,-1,-1,-1,-1
9057,1,1,1,0,0,0,0,0,0,10892,12127,16525,0,0,0,0,0,0,293,449,484,0,0,0,0,0,0,9057,0,0,0,-1,-1,-1,-1,-1,-1,9057,2,4,8,-1,-1,-1,-1,-1,-1,0,1,0,-1,-1,-1,-1,-1,-1
9058,1,1,1,1,0,0,0,0,0,7923,10695,9492,9888,0,0,0,0,0,279,361,277,246,0,0,0,0,0,9058,0,0,0,0,-1,-1,-1,-1,-1,9058,1,3,1,1,-1,-1,-1,-1,-1,0,0,0,0,-1,-1,-1,-1,-1
9059,1,1,0,0,0,0,0,0,0,10942,10274,0,0,0,0,0,0,0,351,240,0,0,0,0,0,0,0,9059,0,0,-1,-1,-1,-1,-1,-1,-1,9059,5,4,-1,-1,-1,-1,-1,-1,-1,0,0,-1,-1,-1,-1,-1,-1,-1
9060,1,1,0,0,0,0,0,0,0,7741,10408,0,0,0,0,0,0,0,273,320,0,0,0,0,0,0,0,9060,0,0,-1,-1,-1,-1,-1,-1,-1,9060,1,4,-1,-1,-1,-1,-1,-1,-1,0,1,-1,-1,-1,-1,-1,-1,-1
9061,1,1,0,0,0,0,0,0,0,8778,10218,0,0,0,0,0,0,0,284,245,0,0,0,0,0,0,0,9061,0,0,-1,-1,-1,-1,-1,-1,-1,9061,2,2,-1,-1,-1,-1,-1,-1,-1,0,1,-1,-1,-1,-1,-1,-1,-1
9063,1,1,0,0,0,0,0,0,0,8096,10393,0,0,0,0,0,0,0,294,288,0,0,0,0,0,0,0,9063,0,0,-1,-1,-1,-1,-1,-1,-1,9063,1,4,-1,-1,-1,-1,-1,-1,-1,0,0,-1,-1,-1,-1,-1,-1,-1
9064,1,1,1,1,0,0,0,0,0,9947,11133,16636,6252,0,0,0,0,0,277,276,456,140,0,0,0,0,0,9064,1,0,0,0,-1,-1,-1,-1,-1,9064,1,1,6,3,-1,-1,-1,-1,-1,0,0,0,0,-1,-1,-1,-1,-1
9071,1,1,0,0,0,0,0,0,0,10420,1612,0,0,0,0,0,0,0,350,47,0,0,0,0,0,0,0,9071,0,0,-1,-1,-1,-1,-1,-1,-1,9071,2,0,-1,-1,-1,-1,-1,-1,-1,0,0,-1,-1,-1,-1,-1,-1,-1
9076,1,1,1,1,0,0,0,0,0,8654,11481,8235,5978,0,0,0,0,0,314,377,272,171,0,0,0,0,0,9076,0,0,0,2,-1,-1,-1,-1,-1,9076,2,5,1,1,-1,-1,-1,-1,-1,0,0,0,0,-1,-1,-1,-1,-1
9078,1,1,1,1,0,0,0,0,0,10681,10710,8789,6746,0,0,0,0,0,391,314,324,137,0,0,0,0,0,9078,2,0,2,0,-1,-1,-1,-1,-1,9078,3,2,2,1,-1,-1,-1,-1,-1,0,0,0,0,-1,-1,-1,-1,-1
9079,1,1,1,1,0,0,0,0,0,9089,11776,6714,5447,0,0,0,0,0,312,390,305,150,0,0,0,0,0,9079,0,0,0,0,-1,-1,-1,-1,-1,9079,2,2,2,3,-1,-1,-1,-1,-1,0,1,0,0,-1,-1,-1,-1,-1
9081,1,1,0,0,0,0,0,0,0,9229,10399,0,0,0,0,0,0,0,271,279,0,0,0,0,0,0,0,9081,0,0,-1,-1,-1,-1,-1,-1,-1,9081,1,6,-1,-1,-1,-1,-1,-1,-1,0,0,-1,-1,-1,-1,-1,-1,-1
9083,1,1,1,0,0,0,0,0,0,10621,12914,14845,0,0,0,0,0,0,352,407,435,0,0,0,0,0,0,9083,0,3,1,-1,-1,-1,-1,-1,-1,9083,2,4,5,-1,-1,-1,-1,-1,-1,0,1,0,-1,-1,-1,-1,-1,-1
9084,1,1,1,1,0,0,0,0,0,10386,11178,9579,10079,0,0,0,0,0,329,284,270,264,0,0,0,0,0,9084,0,0,0,0,-1,-1,-1,-1,-1,9084,2,1,1,1,-1,-1,-1,-1,-1,0,0,0,0,-1,-1,-1,-1,-1
9086,1,1,1,1,0,0,0,0,0,10208,9907,10841,7930,0,0,0,0,0,285,306,343,181,0,0,0,0,0,9086,0,3,1,0,-1,-1,-1,-1,-1,9086,1,2,4,2,-1,-1,-1,-1,-1,0,0,0,0,-1,-1,-1,-1,-1
9089,1,1,1,1,0,0,0,0,0,8392,10547,11369,4221,0,0,0,0,0,272,325,373,135,0,0,0,0,0,9089,1,0,2,1,-1,-1,-1,-1,-1,9089,1,3,5,2,-1,-1,-1,-1,-1,0,0,0,1,-1,-1,-1,-1,-1
9091,1,1,1,1,0,0,0,0,0,8883,11827,11295,8317,0,0,0,0,0,288,338,319,191,0,0,0,0,0,9091,0,1,0,0,-1,-1,-1,-1,-1,9091,1,4,2,4,-1,-1,-1,-1,-1,0,0,0,0,-1,-1,-1,-1,-1
9092,1,1,0,0,0,0,0,0,0,12403,11005,0,0,0,0,0,0,0,374,229,0,0,0,0,0,0,0,9092,0,0,-1,-1,-1,-1,-1,-1,-1,9092,2,2,-1,-1,-1,-1,-1,-1,-1,1,0,-1,-1,-1,-1,-1,-1,-1
9095,1,1,1,1,0,0,0,0,0,9995,12618,10966,8877,0,0,0,0,0,287,361,271,199,0,0,0,0,0,9095,0,0,0,0,-1,-1,-1,-1,-1,9095,1,4,1,6,-1,-1,-1,-1,-1,0,0,0,0,-1,-1,-1,-1,-1
9097,1,1,1,0,0,0,0,0,0,9579,13779,12611,0,0,0,0,0,0,293,497,410,0,0,0,0,0,0,9097,0,0,0,-1,-1,-1,-1,-1,-1,9097,1,5,4,-1,-1,-1,-1,-1,-1,0,2,1,-1,-1,-1,-1,-1,-1
