,id,lactation_1,lactation_2,lactation_3,lactation_4,lactation_5,lactation_6,lactation_7,lactation_8,lactation_9,total_production_1,total_production_2,total_production_3,total_production_4,total_production_5,total_production_6,total_production_7,total_production_8,total_production_9,milk_days_1,milk_days_2,milk_days_3,milk_days_4,milk_days_5,milk_days_6,milk_days_7,milk_days_8,milk_days_9,abortos_Lac_1,abortos_lac_2,abortos_lac_3,abortos_lac_4,abortos_lac_5,abortos_lac_6,abortos_lac_7,abortos_lac_8,abortos_lac_9
2402,10386,1,1,0,0,0,0,0,0,0,7963,5335,0,0,0,0,0,0,0,271,115,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1
2403,10387,1,1,0,0,0,0,0,0,0,8759,1427,0,0,0,0,0,0,0,328,40,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1
2404,10388,1,1,0,0,0,0,0,0,0,8821,1394,0,0,0,0,0,0,0,326,45,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1
2405,10389,1,0,0,0,0,0,0,0,0,13004,0,0,0,0,0,0,0,0,390,0,0,0,0,0,0,0,0,2,-1,-1,-1,-1,-1,-1,-1,-1
2406,10393,1,1,0,0,0,0,0,0,0,8511,3751,0,0,0,0,0,0,0,260,81,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1
2407,10397,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1
2408,10398,1,1,0,0,0,0,0,0,0,6325,3364,0,0,0,0,0,0,0,268,120,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1
2409,10399,1,1,0,0,0,0,0,0,0,7222,1712,0,0,0,0,0,0,0,280,47,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1
2410,10400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1
2411,10401,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1
2412,10402,1,1,0,0,0,0,0,0,0,9450,0,0,0,0,0,0,0,0,320,17,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1
2413,10403,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1
2414,10404,1,1,0,0,0,0,0,0,0,7134,3182,0,0,0,0,0,0,0,284,77,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1
2415,10405,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1
2416,10406,1,0,0,0,0,0,0,0,0,11758,0,0,0,0,0,0,0,0,398,0,0,0,0,0,0,0,0,1,-1,-1,-1,-1,-1,-1,-1,-1
2417,10408,1,0,0,0,0,0,0,0,0,13875,0,0,0,0,0,0,0,0,387,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1
2418,10409,1,0,0,0,0,0,0,0,0,13967,0,0,0,0,0,0,0,0,377,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1
2419,10412,1,0,0,0,0,0,0,0,0,9304,0,0,0,0,0,0,0,0,255,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1
2420,10413,1,1,0,0,0,0,0,0,0,7705,2406,0,0,0,0,0,0,0,293,61,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1
2421,10414,1,1,0,0,0,0,0,0,0,8649,2990,0,0,0,0,0,0,0,287,66,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1
2422,10415,1,0,0,0,0,0,0,0,0,10955,0,0,0,0,0,0,0,0,363,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1
2423,10417,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1
2424,10419,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1
2425,10420,1,0,0,0,0,0,0,0,0,9988,0,0,0,0,0,0,0,0,289,0,0,0,0,0,0,0,0,1,-1,-1,-1,-1,-1,-1,-1,-1
2426,10423,1,0,0,0,0,0,0,0,0,12123,0,0,0,0,0,0,0,0,422,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1
2427,10425,1,1,0,0,0,0,0,0,0,9248,0,0,0,0,0,0,0,0,316,33,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1
2428,10426,1,1,0,0,0,0,0,0,0,6470,3139,0,0,0,0,0,0,0,263,81,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1
2429,10430,1,1,0,0,0,0,0,0,0,6576,2153,0,0,0,0,0,0,0,284,73,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1
2430,10431,1,1,0,0,0,0,0,0,0,8000,2807,0,0,0,0,0,0,0,302,75,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1
2431,10432,1,1,0,0,0,0,0,0,0,8724,0,0,0,0,0,0,0,0,296,6,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1
2432,10434,1,1,0,0,0,0,0,0,0,9073,814,0,0,0,0,0,0,0,292,21,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1
2433,10436,1,1,0,0,0,0,0,0,0,7838,1927,0,0,0,0,0,0,0,288,44,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1
2434,10437,1,1,0,0,0,0,0,0,0,6236,3468,0,0,0,0,0,0,0,257,103,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1
2435,10442,1,1,0,0,0,0,0,0,0,6225,2551,0,0,0,0,0,0,0,267,69,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1
2436,10444,1,0,0,0,0,0,0,0,0,12213,0,0,0,0,0,0,0,0,402,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1
2437,10445,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1
2438,10446,1,1,0,0,0,0,0,0,0,9009,721,0,0,0,0,0,0,0,296,22,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1
2439,10447,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1
2440,10448,1,1,0,0,0,0,0,0,0,6681,3272,0,0,0,0,0,0,0,266,91,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1
2441,10449,1,1,0,0,0,0,0,0,0,6649,3684,0,0,0,0,0,0,0,271,87,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1
2442,10450,1,0,0,0,0,0,0,0,0,10152,0,0,0,0,0,0,0,0,246,0,0,0,0,0,0,0,0,1,-1,-1,-1,-1,-1,-1,-1,-1
2443,10451,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1
2444,10454,1,0,0,0,0,0,0,0,0,11971,0,0,0,0,0,0,0,0,387,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1
2445,10455,1,1,0,0,0,0,0,0,0,8034,980,0,0,0,0,0,0,0,284,33,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1
2446,10456,1,0,0,0,0,0,0,0,0,6822,0,0,0,0,0,0,0,0,196,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1
2447,10458,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1
2448,10460,1,1,0,0,0,0,0,0,0,7633,3095,0,0,0,0,0,0,0,269,70,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1
2449,10461,1,0,0,0,0,0,0,0,0,11840,0,0,0,0,0,0,0,0,423,0,0,0,0,0,0,0,0,1,-1,-1,-1,-1,-1,-1,-1,-1
2450,10462,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1
2451,10463,1,1,0,0,0,0,0,0,0,7477,3167,0,0,0,0,0,0,0,279,80,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1
2452,10464,1,1,0,0,0,0,0,0,0,7588,0,0,0,0,0,0,0,0,268,32,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1
2453,10465,1,1,0,0,0,0,0,0,0,6758,2251,0,0,0,0,0,0,0,275,65,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1
2454,10467,1,1,0,0,0,0,0,0,0,9294,1889,0,0,0,0,0,0,0,298,44,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1
2455,10473,1,1,0,0,0,0,0,0,0,9068,1556,0,0,0,0,0,0,0,297,42,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1
2456,10476,1,0,0,0,0,0,0,0,0,11956,0,0,0,0,0,0,0,0,386,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1
2457,10477,1,0,0,0,0,0,0,0,0,12217,0,0,0,0,0,0,0,0,429,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1
2458,10478,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1
2459,10483,1,1,0,0,0,0,0,0,0,7612,0,0,0,0,0,0,0,0,357,9,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1
2460,10485,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1
2461,10487,1,1,0,0,0,0,0,0,0,3890,1608,0,0,0,0,0,0,0,263,45,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1
2462,10488,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1
2463,10489,1,1,0,0,0,0,0,0,0,7062,3652,0,0,0,0,0,0,0,268,81,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1
2464,10492,1,1,0,0,0,0,0,0,0,8921,884,0,0,0,0,0,0,0,314,28,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1
2465,10493,1,0,0,0,0,0,0,0,0,10788,0,0,0,0,0,0,0,0,408,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1
2466,10501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1
2467,10504,1,0,0,0,0,0,0,0,0,11922,0,0,0,0,0,0,0,0,402,0,0,0,0,0,0,0,0,1,-1,-1,-1,-1,-1,-1,-1,-1
2468,10505,1,1,0,0,0,0,0,0,0,6915,0,0,0,0,0,0,0,0,266,4,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1
2469,10506,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1
2470,10510,1,0,0,0,0,0,0,0,0,14177,0,0,0,0,0,0,0,0,395,0,0,0,0,0,0,0,0,1,-1,-1,-1,-1,-1,-1,-1,-1
2471,10511,1,0,0,0,0,0,0,0,0,8501,0,0,0,0,0,0,0,0,263,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1
2472,10512,1,1,0,0,0,0,0,0,0,6408,2067,0,0,0,0,0,0,0,263,60,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1
2473,10515,1,1,0,0,0,0,0,0,0,7933,3493,0,0,0,0,0,0,0,270,76,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1
2474,10518,1,0,0,0,0,0,0,0,0,12853,0,0,0,0,0,0,0,0,379,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1
2475,10520,1,0,0,0,0,0,0,0,0,7020,0,0,0,0,0,0,0,0,245,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1
2476,10521,1,1,0,0,0,0,0,0,0,8953,890,0,0,0,0,0,0,0,271,23,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1
2477,10522,1,0,0,0,0,0,0,0,0,10217,0,0,0,0,0,0,0,0,368,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1
2478,10526,1,1,0,0,0,0,0,0,0,6705,1545,0,0,0,0,0,0,0,299,46,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1
2479,10527,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1
2480,10528,1,0,0,0,0,0,0,0,0,8891,0,0,0,0,0,0,0,0,304,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1
2481,10530,1,0,0,0,0,0,0,0,0,11674,0,0,0,0,0,0,0,0,397,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1
2482,10533,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1
2483,10535,1,1,0,0,0,0,0,0,0,6403,1900,0,0,0,0,0,0,0,277,58,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1
2484,10539,1,1,0,0,0,0,0,0,0,8735,1974,0,0,0,0,0,0,0,290,55,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1
2485,10541,1,1,0,0,0,0,0,0,0,7201,2075,0,0,0,0,0,0,0,279,57,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1
2486,10544,1,0,0,0,0,0,0,0,0,11503,0,0,0,0,0,0,0,0,391,0,0,0,0,0,0,0,0,1,-1,-1,-1,-1,-1,-1,-1,-1
2487,10545,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1
2488,10546,1,0,0,0,0,0,0,0,0,11186,0,0,0,0,0,0,0,0,325,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1
2489,10549,1,0,0,0,0,0,0,0,0,9754,0,0,0,0,0,0,0,0,268,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1
2490,10554,1,1,0,0,0,0,0,0,0,8308,2745,0,0,0,0,0,0,0,271,64,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1
2491,10555,1,0,0,0,0,0,0,0,0,11057,0,0,0,0,0,0,0,0,388,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1
2492,10556,1,0,0,0,0,0,0,0,0,11003,0,0,0,0,0,0,0,0,323,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1
2493,10558,1,0,0,0,0,0,0,0,0,7370,0,0,0,0,0,0,0,0,282,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1
2494,10559,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1
2495,10560,1,0,0,0,0,0,0,0,0,6887,0,0,0,0,0,0,0,0,191,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1
2496,10562,1,0,0,0,0,0,0,0,0,9049,0,0,0,0,0,0,0,0,292,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1
2497,10565,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-1,-1,-1,-1,-1,-1,-1
2498,10566,1,0,0,0,0,0,0,0,0,9482,0,0,0,0,0,0,0,0,270,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1
2499,10567,1,0,0,0,0,0,0,0,0,7047,0,0,0,0,0,0,0,0,264,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1
2500,10570,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1
2501,10572,1,1,0,0,0,0,0,0,0,8116,769,0,0,0,0,0,0,0,273,22,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1
2502,10573,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1
2503,10575,1,1,0,0,0,0,0,0,0,7796,525,0,0,0,0,0,0,0,276,23,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1
2504,10576,1,0,0,0,0,0,0,0,0,5400,0,0,0,0,0,0,0,0,321,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1
2505,10577,1,0,0,0,0,0,0,0,0,11221,0,0,0,0,0,0,0,0,356,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1
2506,10579,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1
2507,10580,1,0,0,0,0,0,0,0,0,11416,0,0,0,0,0,0,0,0,380,0,0,0,0,0,0,0,0,1,-1,-1,-1,-1,-1,-1,-1,-1
2508,10581,1,0,0,0,0,0,0,0,0,9123,0,0,0,0,0,0,0,0,333,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1
2509,10584,1,0,0,0,0,0,0,0,0,12264,0,0,0,0,0,0,0,0,353,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1
2510,10588,1,1,0,0,0,0,0,0,0,9231,0,0,0,0,0,0,0,0,309,6,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1
2511,10589,1,0,0,0,0,0,0,0,0,9021,0,0,0,0,0,0,0,0,279,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1
2512,10590,1,0,0,0,0,0,0,0,0,11682,0,0,0,0,0,0,0,0,388,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1
2513,10591,1,0,0,0,0,0,0,0,0,10064,0,0,0,0,0,0,0,0,326,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1
2514,10592,1,0,0,0,0,0,0,0,0,7387,0,0,0,0,0,0,0,0,248,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1
2515,10593,1,0,0,0,0,0,0,0,0,9716,0,0,0,0,0,0,0,0,328,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1
2516,10594,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1
2517,10597,1,0,0,0,0,0,0,0,0,10195,0,0,0,0,0,0,0,0,312,0,0,0,0,0,0,0,0,2,-1,-1,-1,-1,-1,-1,-1,-1
2518,10600,1,0,0,0,0,0,0,0,0,10392,0,0,0,0,0,0,0,0,337,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1
2519,10601,1,1,0,0,0,0,0,0,0,7026,0,0,0,0,0,0,0,0,276,44,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1
2520,10604,1,0,0,0,0,0,0,0,0,9150,0,0,0,0,0,0,0,0,291,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1
2521,10606,1,1,0,0,0,0,0,0,0,8528,786,0,0,0,0,0,0,0,283,23,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1
2522,10608,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1
2523,10609,1,1,0,0,0,0,0,0,0,7870,0,0,0,0,0,0,0,0,282,8,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1
2524,10610,1,0,0,0,0,0,0,0,0,7866,0,0,0,0,0,0,0,0,344,0,0,0,0,0,0,0,0,1,-1,-1,-1,-1,-1,-1,-1,-1
2525,10612,1,1,0,0,0,0,0,0,0,8361,1290,0,0,0,0,0,0,0,289,37,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1
2526,10613,1,1,0,0,0,0,0,0,0,7356,2259,0,0,0,0,0,0,0,274,57,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1
2527,10615,1,0,0,0,0,0,0,0,0,11899,0,0,0,0,0,0,0,0,359,0,0,0,0,0,0,0,0,2,-1,-1,-1,-1,-1,-1,-1,-1
2528,10616,1,1,0,0,0,0,0,0,0,8192,2194,0,0,0,0,0,0,0,273,58,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1
2529,10617,1,1,0,0,0,0,0,0,0,6449,1591,0,0,0,0,0,0,0,283,42,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1
2530,10618,1,1,0,0,0,0,0,0,0,7110,1431,0,0,0,0,0,0,0,269,38,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1
2531,10620,1,1,0,0,0,0,0,0,0,7202,1599,0,0,0,0,0,0,0,276,45,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1
2532,10621,1,0,0,0,0,0,0,0,0,6466,0,0,0,0,0,0,0,0,213,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1
2533,10622,1,0,0,0,0,0,0,0,0,12204,0,0,0,0,0,0,0,0,301,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1
2534,10623,1,0,0,0,0,0,0,0,0,13033,0,0,0,0,0,0,0,0,347,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1
2535,10624,1,1,0,0,0,0,0,0,0,8078,1206,0,0,0,0,0,0,0,288,30,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1
2536,10628,1,0,0,0,0,0,0,0,0,10310,0,0,0,0,0,0,0,0,298,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1
2537,10629,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1
2538,10631,1,0,0,0,0,0,0,0,0,11959,0,0,0,0,0,0,0,0,383,0,0,0,0,0,0,0,0,2,-1,-1,-1,-1,-1,-1,-1,-1
2539,10634,1,0,0,0,0,0,0,0,0,8796,0,0,0,0,0,0,0,0,286,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1
2540,10635,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1
2541,10636,1,1,0,0,0,0,0,0,0,7096,717,0,0,0,0,0,0,0,269,23,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1
2542,10638,1,0,0,0,0,0,0,0,0,12505,0,0,0,0,0,0,0,0,385,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1
2543,10639,1,1,0,0,0,0,0,0,0,6321,1612,0,0,0,0,0,0,0,273,45,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1
2544,10640,1,0,0,0,0,0,0,0,0,10318,0,0,0,0,0,0,0,0,269,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1
2545,10642,1,1,0,0,0,0,0,0,0,4808,179,0,0,0,0,0,0,0,268,27,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1
2546,10643,1,0,0,0,0,0,0,0,0,9659,0,0,0,0,0,0,0,0,300,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1
2547,10647,1,1,0,0,0,0,0,0,0,8028,0,0,0,0,0,0,0,0,271,37,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1
2548,10648,1,1,0,0,0,0,0,0,0,8252,768,0,0,0,0,0,0,0,296,31,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1
2549,10649,1,1,0,0,0,0,0,0,0,6842,1607,0,0,0,0,0,0,0,284,40,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1
2550,10650,1,0,0,0,0,0,0,0,0,9602,0,0,0,0,0,0,0,0,324,0,0,0,0,0,0,0,0,1,-1,-1,-1,-1,-1,-1,-1,-1
2551,10652,1,0,0,0,0,0,0,0,0,8685,0,0,0,0,0,0,0,0,288,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1
2552,10654,1,0,0,0,0,0,0,0,0,10374,0,0,0,0,0,0,0,0,342,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1
2553,10655,1,0,0,0,0,0,0,0,0,8541,0,0,0,0,0,0,0,0,227,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1
2554,10656,1,0,0,0,0,0,0,0,0,7025,0,0,0,0,0,0,0,0,198,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1
2555,10659,1,0,0,0,0,0,0,0,0,7426,0,0,0,0,0,0,0,0,300,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1
2556,10660,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1
2557,10661,1,1,0,0,0,0,0,0,0,7464,819,0,0,0,0,0,0,0,269,23,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1
2558,10663,1,1,0,0,0,0,0,0,0,6638,1050,0,0,0,0,0,0,0,278,33,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1
2559,10664,1,1,0,0,0,0,0,0,0,4534,1143,0,0,0,0,0,0,0,285,31,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1
