index,cow,Status,gynecological_status,patio,given_birthdate,lactation,milk_days,number_mastitis_lactation_1,number_mastitis_lactation_2,number_mastitis_lactation_3,number_mastitis_lactation_4,number_mastitis_lactation_5,number_mastitis_lactation_6,number_mastitis_lactation_7,number_mastitis_lactation_8,number_mastitis_lactation_9
2673,10740,dry,pregnacy,1,7/15/2019,1,269,0,0,0,0,0,0,0,0,0
2674,10741,dry,pregnacy,1,7/15/2019,1,309,0,0,0,0,0,0,0,0,0
2675,10742,milking,pregnacy,12,7/15/2019,1,325,0,0,0,0,0,0,0,0,0
2676,10743,milking,labor,21,7/15/2019,2,13,0,0,0,0,0,0,0,0,0
2677,10748,dry,pregnacy,86,7/16/2019,1,346,0,0,0,0,0,0,0,0,0
2678,10749,dry,pregnacy,84,7/16/2019,1,327,0,0,0,0,0,0,0,0,0
2679,10750,milking,labor,20,7/17/2019,2,51,0,0,0,0,0,0,0,0,0
2680,10751,milking,pregnacy,16,7/17/2019,1,336,0,0,0,0,0,0,0,0,0
2681,10752,milking,pregnacy,6,7/17/2019,1,283,0,0,0,0,0,0,0,0,0
2682,10753,dry,pregnacy,1,7/17/2019,1,315,0,0,0,0,0,0,0,0,0
2683,10754,milking,pregnacy,30,7/17/2019,1,308,0,0,0,0,0,0,0,0,0
2684,10756,milking,abortion,11,7/17/2019,1,183,0,0,0,0,0,0,0,0,0
2685,10757,dry,pregnacy,84,7/18/2019,1,347,0,0,0,0,0,0,0,0,0
2686,10758,dry,pregnacy,1,7/18/2019,1,307,0,0,0,0,0,0,0,0,0
2687,10760,milking,pregnacy,30,7/18/2019,1,364,0,0,0,0,0,0,0,0,0
2688,10761,milking,pregnacy,3,7/19/2019,1,326,4,0,0,0,0,0,0,0,0
2689,10763,dry,pregnacy,86,7/19/2019,1,278,0,0,0,0,0,0,0,0,0
2690,10764,milking,heat,20,7/19/2019,2,40,0,0,0,0,0,0,0,0,0
2691,10766,milking,pregnacy,16,7/19/2019,1,241,0,0,0,0,0,0,0,0,0
2692,10767,milking,pregnacy,12,7/19/2019,1,314,0,0,0,0,0,0,0,0,0
2693,10769,milking,pregnacy,30,7/19/2019,1,351,0,0,0,0,0,0,0,0,0
2694,10773,milking,pregnacy,16,7/20/2019,1,312,0,0,0,0,0,0,0,0,0
2695,10775,milking,pregnacy,3,7/20/2019,1,259,0,0,0,0,0,0,0,0,0
2696,10776,milking,labor,20,7/21/2019,2,24,1,0,0,0,0,0,0,0,0
2697,10777,milking,pregnacy,11,7/21/2019,1,199,0,0,0,0,0,0,0,0,0
2698,10778,dry,pregnacy,85,7/21/2019,1,359,0,0,0,0,0,0,0,0,0
2699,10779,milking,heat,20,7/21/2019,2,32,0,0,0,0,0,0,0,0,0
2700,10782,milking,pregnacy,16,7/22/2019,1,331,0,0,0,0,0,0,0,0,0
2701,10787,milking,pregnacy,16,7/22/2019,1,299,0,0,0,0,0,0,0,0,0
2702,10788,milking,pregnacy,30,7/22/2019,1,345,0,0,0,0,0,0,0,0,0
2703,10789,milking,labor,20,7/23/2019,2,25,0,1,0,0,0,0,0,0,0
2704,10791,milking,pregnacy,16,7/23/2019,1,366,1,0,0,0,0,0,0,0,0
2705,10792,milking,pregnacy,12,7/23/2019,1,277,0,0,0,0,0,0,0,0,0
2706,10793,milking,labor,20,7/24/2019,2,26,0,0,0,0,0,0,0,0,0
2707,10796,milking,labor,21,7/24/2019,2,19,0,0,0,0,0,0,0,0,0
2708,10797,milking,pregnacy,16,7/24/2019,1,325,0,0,0,0,0,0,0,0,0
2709,10799,dry,pregnacy,84,7/24/2019,1,314,0,0,0,0,0,0,0,0,0
2710,10802,milking,labor,21,7/25/2019,2,10,0,0,0,0,0,0,0,0,0
2711,10803,milking,pregnacy,16,7/25/2019,1,323,0,0,0,0,0,0,0,0,0
2712,10804,milking,labor,21,7/25/2019,2,14,0,0,0,0,0,0,0,0,0
2713,10805,milking,heat,20,7/25/2019,2,37,0,0,0,0,0,0,0,0,0
2714,10807,milking,pregnacy,16,7/26/2019,1,316,0,0,0,0,0,0,0,0,0
2715,10811,milking,pregnacy,12,7/26/2019,1,281,0,0,0,0,0,0,0,0,0
2716,10812,milking,labor,21,7/26/2019,2,16,0,0,0,0,0,0,0,0,0
2717,10813,milking,pregnacy,16,7/27/2019,1,375,0,0,0,0,0,0,0,0,0
2718,10816,milking,pregnacy,12,7/27/2019,1,294,1,0,0,0,0,0,0,0,0
2719,10819,milking,pregnacy,30,7/27/2019,1,344,0,0,0,0,0,0,0,0,0
2720,10820,dry,pregnacy,1,7/28/2019,1,266,0,0,0,0,0,0,0,0,0
2721,10824,milking,pregnacy,30,7/28/2019,1,352,0,0,0,0,0,0,0,0,0
2722,10827,dry,pregnacy,1,7/29/2019,1,303,0,0,0,0,0,0,0,0,0
2723,10828,milking,labor,21,7/29/2019,2,7,0,0,0,0,0,0,0,0,0
2724,10830,milking,pregnacy,12,7/29/2019,1,279,0,0,0,0,0,0,0,0,0
2725,10831,milking,pregnacy,12,7/29/2019,1,323,0,0,0,0,0,0,0,0,0
2726,10832,milking,labor,20,7/29/2019,2,22,1,0,0,0,0,0,0,0,0
2727,10833,dry,pregnacy,86,7/29/2019,1,277,0,0,0,0,0,0,0,0,0
2728,10834,milking,insemination,12,7/30/2019,1,339,0,0,0,0,0,0,0,0,0
2729,10835,milking,heat,20,7/30/2019,2,55,0,0,0,0,0,0,0,0,0
2730,10836,dry,pregnacy,85,7/30/2019,1,312,1,0,0,0,0,0,0,0,0
2731,10837,milking,heat,20,7/30/2019,2,46,0,0,0,0,0,0,0,0,0
2732,10839,milking,pregnacy,12,7/30/2019,1,336,2,0,0,0,0,0,0,0,0
2733,10840,dry,pregnacy,85,7/30/2019,1,360,0,0,0,0,0,0,0,0,0
2734,10841,dry,pregnacy,84,7/30/2019,1,358,0,0,0,0,0,0,0,0,0
2735,10844,dry,pregnacy,84,7/30/2019,1,325,0,0,0,0,0,0,0,0,0
2736,10847,dry,pregnacy,84,7/31/2019,1,329,0,0,0,0,0,0,0,0,0
2737,10851,milking,pregnacy,16,7/31/2019,1,258,0,0,0,0,0,0,0,0,0
2738,10852,milking,pregnacy,12,7/31/2019,1,276,0,0,0,0,0,0,0,0,0
2739,10856,milking,insemination,11,7/31/2019,1,186,0,0,0,0,0,0,0,0,0
2740,10858,milking,pregnacy,12,8/1/2019,1,339,0,0,0,0,0,0,0,0,0
2741,10859,milking,pregnacy,30,8/1/2019,1,374,0,0,0,0,0,0,0,0,0
2742,10860,milking,pregnacy,12,8/1/2019,1,331,1,0,0,0,0,0,0,0,0
2743,10861,milking,pregnacy,12,8/2/2019,1,240,0,0,0,0,0,0,0,0,0
2744,10863,milking,heat,20,8/2/2019,2,33,0,0,0,0,0,0,0,0,0
2745,10866,milking,insemination,12,8/2/2019,1,323,0,0,0,0,0,0,0,0,0
2746,10867,milking,insemination,12,8/2/2019,1,284,0,0,0,0,0,0,0,0,0
2747,10868,milking,insemination,16,8/2/2019,1,264,0,0,0,0,0,0,0,0,0
2748,10870,milking,pregnacy,16,8/3/2019,1,270,0,0,0,0,0,0,0,0,0
2749,10871,dry,pregnacy,84,8/3/2019,1,323,0,0,0,0,0,0,0,0,0
2750,10872,milking,labor,21,8/3/2019,2,18,0,0,0,0,0,0,0,0,0
2751,10874,milking,labor,21,8/3/2019,2,16,0,0,0,0,0,0,0,0,0
2752,10876,milking,pregnacy,30,8/4/2019,1,353,0,0,0,0,0,0,0,0,0
2753,10877,milking,labor,21,8/4/2019,2,12,0,0,0,0,0,0,0,0,0
2754,10878,milking,pregnacy,12,8/4/2019,1,247,0,0,0,0,0,0,0,0,0
2755,10879,milking,pregnacy,30,8/5/2019,1,364,0,0,0,0,0,0,0,0,0
2756,10880,milking,labor,21,8/5/2019,2,15,1,0,0,0,0,0,0,0,0
2757,10882,milking,pregnacy,12,8/6/2019,1,261,1,0,0,0,0,0,0,0,0
2758,10883,milking,pregnacy,16,8/6/2019,1,381,1,0,0,0,0,0,0,0,0
2759,10886,milking,pregnacy,30,8/6/2019,1,288,0,0,0,0,0,0,0,0,0
2760,10887,dry,pregnacy,1,8/7/2019,1,293,0,0,0,0,0,0,0,0,0
2761,10888,milking,abortion,11,8/7/2019,1,210,0,0,0,0,0,0,0,0,0
2762,10889,milking,labor,20,8/7/2019,2,24,0,0,0,0,0,0,0,0,0
2763,10890,dry,pregnacy,1,8/7/2019,1,279,0,0,0,0,0,0,0,0,0
2764,10891,dry,pregnacy,1,8/7/2019,1,292,1,0,0,0,0,0,0,0,0
2765,10892,milking,pregnacy,12,8/7/2019,1,289,0,0,0,0,0,0,0,0,0
2766,10893,dry,pregnacy,85,8/7/2019,1,288,0,0,0,0,0,0,0,0,0
2767,10894,milking,labor,21,8/8/2019,2,16,0,0,0,0,0,0,0,0,0
2768,10895,milking,pregnacy,30,8/8/2019,1,360,1,0,0,0,0,0,0,0,0
2769,10896,milking,pregnacy,12,8/8/2019,1,253,0,0,0,0,0,0,0,0,0
2770,10897,milking,labor,21,8/8/2019,2,8,0,0,0,0,0,0,0,0,0
2771,10899,dry,pregnacy,85,8/8/2019,1,302,0,0,0,0,0,0,0,0,0
2772,10900,dry,pregnacy,86,8/8/2019,1,315,0,0,0,0,0,0,0,0,0
2773,10901,milking,pregnacy,30,8/8/2019,1,364,1,0,0,0,0,0,0,0,0
2774,10902,milking,pregnacy,11,8/8/2019,1,193,0,0,0,0,0,0,0,0,0
2775,10903,milking,pregnacy,12,8/8/2019,1,315,0,0,0,0,0,0,0,0,0
2776,10906,dry,pregnacy,1,8/8/2019,1,288,0,0,0,0,0,0,0,0,0
2777,10907,milking,pregnacy,12,8/8/2019,1,275,0,0,0,0,0,0,0,0,0
2778,10911,milking,labor,21,8/9/2019,2,18,0,0,0,0,0,0,0,0,0
2779,10912,dry,pregnacy,86,8/9/2019,1,319,0,0,0,0,0,0,0,0,0
2780,10915,milking,pregnacy,30,8/10/2019,1,370,0,0,0,0,0,0,0,0,0
2781,10917,milking,pregnacy,12,8/10/2019,1,249,0,0,0,0,0,0,0,0,0
2782,10918,milking,pregnacy,16,8/11/2019,1,325,0,0,0,0,0,0,0,0,0
2783,10922,milking,pregnacy,16,8/11/2019,1,327,0,0,0,0,0,0,0,0,0
2784,10923,dry,pregnacy,84,8/11/2019,1,274,0,0,0,0,0,0,0,0,0
2785,10926,milking,pregnacy,30,8/12/2019,1,347,0,0,0,0,0,0,0,0,0
2786,10930,milking,pregnacy,12,8/12/2019,1,339,0,0,0,0,0,0,0,0,0
2787,10931,milking,no_inseminate,14,8/12/2019,1,338,2,0,0,0,0,0,0,0,0
2788,10934,dry,pregnacy,1,8/13/2019,1,275,0,0,0,0,0,0,0,0,0
2789,10935,milking,labor,21,8/13/2019,2,1,0,0,0,0,0,0,0,0,0
2790,10936,milking,labor,21,8/13/2019,2,10,0,0,0,0,0,0,0,0,0
2791,10937,milking,pregnacy,12,8/13/2019,1,331,0,0,0,0,0,0,0,0,0
2792,10943,milking,pregnacy,16,8/14/2019,1,303,1,0,0,0,0,0,0,0,0
2793,10944,milking,pregnacy,12,8/14/2019,1,245,0,0,0,0,0,0,0,0,0
2794,10946,milking,pregnacy,16,8/14/2019,1,349,1,0,0,0,0,0,0,0,0
2795,10947,milking,pregnacy,12,8/14/2019,1,253,0,0,0,0,0,0,0,0,0
2796,10949,milking,labor,21,8/15/2019,2,19,0,0,0,0,0,0,0,0,0
2797,10952,milking,no_inseminate,14,8/15/2019,1,292,0,0,0,0,0,0,0,0,0
2798,10953,dry,pregnacy,86,8/15/2019,1,269,0,0,0,0,0,0,0,0,0
2799,10954,milking,pregnacy,12,8/15/2019,1,311,1,0,0,0,0,0,0,0,0
2800,10956,dry,pregnacy,84,8/15/2019,1,340,0,0,0,0,0,0,0,0,0
2801,10957,milking,pregnacy,30,8/15/2019,1,362,0,0,0,0,0,0,0,0,0
2802,10958,milking,pregnacy,30,8/16/2019,1,353,1,0,0,0,0,0,0,0,0
2803,10960,milking,pregnacy,12,8/16/2019,1,251,0,0,0,0,0,0,0,0,0
2804,10961,milking,labor,21,8/16/2019,2,4,0,0,0,0,0,0,0,0,0
2805,10962,dry,pregnacy,84,8/16/2019,1,292,0,0,0,0,0,0,0,0,0
2806,10963,milking,labor,21,8/16/2019,2,4,1,0,0,0,0,0,0,0,0
2807,10964,milking,pregnacy,16,8/16/2019,1,332,0,0,0,0,0,0,0,0,0
2808,10965,dry,pregnacy,86,8/17/2019,1,329,0,0,0,0,0,0,0,0,0
2809,10966,milking,pregnacy,16,8/17/2019,1,257,0,0,0,0,0,0,0,0,0
2810,10967,milking,pregnacy,11,8/17/2019,1,183,0,0,0,0,0,0,0,0,0
2811,10969,dry,pregnacy,86,8/17/2019,1,315,0,0,0,0,0,0,0,0,0
2812,10970,milking,labor,21,8/17/2019,2,17,0,0,0,0,0,0,0,0,0
2813,10971,milking,labor,21,8/17/2019,2,8,0,0,0,0,0,0,0,0,0
2814,10972,milking,labor,21,8/17/2019,2,6,0,0,0,0,0,0,0,0,0
2815,10973,dry,pregnacy,84,8/17/2019,1,348,0,0,0,0,0,0,0,0,0
2816,10974,dry,pregnacy,1,8/18/2019,1,273,0,0,0,0,0,0,0,0,0
2817,10976,milking,insemination,4,8/18/2019,1,289,0,0,0,0,0,0,0,0,0
2818,10977,dry,pregnacy,86,8/18/2019,1,311,0,0,0,0,0,0,0,0,0
2819,10978,milking,pregnacy,16,8/18/2019,1,303,0,0,0,0,0,0,0,0,0
2820,10981,dry,pregnacy,1,8/19/2019,1,271,0,0,0,0,0,0,0,0,0
2821,10982,milking,labor,21,8/19/2019,2,4,0,0,0,0,0,0,0,0,0
2822,10983,dry,pregnacy,85,8/19/2019,1,264,0,0,0,0,0,0,0,0,0
2823,10986,dry,pregnacy,85,8/19/2019,1,306,0,0,0,0,0,0,0,0,0
2824,10987,milking,pregnacy,11,8/20/2019,1,196,0,0,0,0,0,0,0,0,0
2825,10988,milking,pregnacy,12,8/20/2019,1,321,0,0,0,0,0,0,0,0,0
2826,10990,dry,pregnacy,86,8/20/2019,1,285,0,0,0,0,0,0,0,0,0
2827,10991,milking,labor,21,8/20/2019,2,14,0,0,0,0,0,0,0,0,0
2828,10992,milking,pregnacy,16,8/20/2019,1,316,0,0,0,0,0,0,0,0,0
2829,10993,milking,pregnacy,12,8/20/2019,1,244,0,0,0,0,0,0,0,0,0
2830,11001,milking,pregnacy,16,8/21/2019,1,286,0,0,0,0,0,0,0,0,0
2831,11002,milking,pregnacy,10,8/21/2019,1,157,0,0,0,0,0,0,0,0,0
2832,11008,milking,pregnacy,16,8/21/2019,1,258,0,0,0,0,0,0,0,0,0
2833,11009,dry,pregnacy,84,8/22/2019,1,295,0,0,0,0,0,0,0,0,0
2834,11011,milking,pregnacy,16,8/22/2019,1,253,0,0,0,0,0,0,0,0,0
2835,11012,milking,pregnacy,16,8/22/2019,1,296,0,0,0,0,0,0,0,0,0
2836,11014,milking,pregnacy,30,8/22/2019,1,355,0,0,0,0,0,0,0,0,0
2837,11015,milking,pregnacy,12,8/22/2019,1,274,0,0,0,0,0,0,0,0,0
2838,11017,dry,pregnacy,86,8/22/2019,1,286,0,0,0,0,0,0,0,0,0
2839,11018,milking,labor,21,8/22/2019,2,13,0,0,0,0,0,0,0,0,0
2840,11019,milking,pregnacy,30,8/23/2019,1,340,0,0,0,0,0,0,0,0,0
2841,11020,dry,pregnacy,1,8/23/2019,1,284,0,0,0,0,0,0,0,0,0
2842,11021,milking,no_inseminate,12,8/23/2019,1,338,1,0,0,0,0,0,0,0,0
2843,11022,milking,pregnacy,11,8/23/2019,1,207,0,0,0,0,0,0,0,0,0
2844,11024,milking,pregnacy,12,8/23/2019,1,304,0,0,0,0,0,0,0,0,0
2845,11026,dry,pregnacy,1,8/23/2019,1,269,0,0,0,0,0,0,0,0,0
2846,11027,dry,pregnacy,1,8/23/2019,1,310,0,0,0,0,0,0,0,0,0
2847,11032,milking,insemination,30,8/24/2019,1,357,0,0,0,0,0,0,0,0,0
2848,11033,dry,pregnacy,85,8/24/2019,1,301,0,0,0,0,0,0,0,0,0
2849,11034,dry,pregnacy,85,8/24/2019,1,338,0,0,0,0,0,0,0,0,0
2850,11035,milking,insemination,12,8/24/2019,1,242,0,0,0,0,0,0,0,0,0
2851,11036,dry,pregnacy,85,8/25/2019,1,312,0,0,0,0,0,0,0,0,0
2852,11037,dry,pregnacy,86,8/25/2019,1,294,0,0,0,0,0,0,0,0,0
2853,11040,milking,labor,21,8/25/2019,2,6,0,0,0,0,0,0,0,0,0
2854,11041,milking,pregnacy,11,8/25/2019,1,188,0,0,0,0,0,0,0,0,0
2855,11042,dry,pregnacy,85,8/25/2019,1,267,0,0,0,0,0,0,0,0,0
2856,11045,milking,pregnacy,16,8/26/2019,1,281,0,0,0,0,0,0,0,0,0
2857,11046,milking,pregnacy,12,8/26/2019,1,313,0,0,0,0,0,0,0,0,0
2858,11047,dry,pregnacy,1,8/26/2019,1,292,0,0,0,0,0,0,0,0,0
2859,11050,dry,pregnacy,1,8/26/2019,1,290,0,0,0,0,0,0,0,0,0
2860,11052,dry,pregnacy,86,8/26/2019,1,294,0,0,0,0,0,0,0,0,0
2861,11055,milking,pregnacy,16,8/27/2019,1,267,0,0,0,0,0,0,0,0,0
2862,11056,dry,pregnacy,85,8/27/2019,1,299,0,0,0,0,0,0,0,0,0
2863,11058,milking,pregnacy,16,8/27/2019,1,278,0,0,0,0,0,0,0,0,0
2864,11059,milking,labor,21,8/27/2019,2,6,0,0,0,0,0,0,0,0,0
2865,11060,milking,labor,21,8/27/2019,2,6,0,0,0,0,0,0,0,0,0
2866,11061,milking,pregnacy,12,8/27/2019,1,305,0,0,0,0,0,0,0,0,0
2867,11062,milking,pregnacy,16,8/28/2019,1,282,0,0,0,0,0,0,0,0,0
2868,11065,milking,pregnacy,16,8/28/2019,1,274,0,0,0,0,0,0,0,0,0
2869,11066,milking,pregnacy,30,8/28/2019,1,348,0,0,0,0,0,0,0,0,0
2870,11067,milking,pregnacy,30,8/28/2019,1,362,0,0,0,0,0,0,0,0,0
2871,11068,dry,pregnacy,84,8/29/2019,1,332,0,0,0,0,0,0,0,0,0
2872,11071,dry,pregnacy,84,8/29/2019,1,326,0,0,0,0,0,0,0,0,0
2873,11072,milking,pregnacy,16,8/29/2019,1,289,0,0,0,0,0,0,0,0,0
2874,11073,milking,insemination,12,8/30/2019,1,293,1,0,0,0,0,0,0,0,0
2875,11074,milking,labor,21,8/30/2019,2,4,0,0,0,0,0,0,0,0,0
2876,11075,dry,pregnacy,86,8/30/2019,1,291,0,0,0,0,0,0,0,0,0
2877,11076,milking,pregnacy,30,8/30/2019,1,354,0,0,0,0,0,0,0,0,0
2878,11077,milking,pregnacy,10,8/30/2019,1,128,0,0,0,0,0,0,0,0,0
2879,11080,dry,pregnacy,85,8/30/2019,1,292,0,0,0,0,0,0,0,0,0
2880,11081,milking,pregnacy,11,8/30/2019,1,187,1,0,0,0,0,0,0,0,0
2881,11082,dry,pregnacy,84,8/31/2019,1,332,0,0,0,0,0,0,0,0,0
2882,11084,dry,pregnacy,1,8/31/2019,1,286,0,0,0,0,0,0,0,0,0
2883,11087,dry,pregnacy,1,8/31/2019,1,292,0,0,0,0,0,0,0,0,0
2884,11089,milking,pregnacy,16,9/1/2019,1,247,0,0,0,0,0,0,0,0,0
2885,11090,milking,labor,21,9/1/2019,2,12,0,0,0,0,0,0,0,0,0
2886,11091,dry,pregnacy,84,9/1/2019,1,305,0,0,0,0,0,0,0,0,0
2887,11093,milking,pregnacy,12,9/1/2019,1,266,0,0,0,0,0,0,0,0,0
2888,11095,milking,pregnacy,16,9/2/2019,1,232,0,0,0,0,0,0,0,0,0
2889,11096,milking,pregnacy,16,9/2/2019,1,341,0,0,0,0,0,0,0,0,0
2890,11097,milking,pregnacy,12,9/2/2019,1,266,0,0,0,0,0,0,0,0,0
2891,11098,milking,pregnacy,12,9/2/2019,1,323,0,0,0,0,0,0,0,0,0
2892,11099,milking,insemination,12,9/2/2019,1,247,0,0,0,0,0,0,0,0,0
2893,11100,milking,pregnacy,12,9/2/2019,1,272,0,0,0,0,0,0,0,0,0
2894,11101,dry,pregnacy,84,9/2/2019,1,340,1,0,0,0,0,0,0,0,0
2895,11104,milking,pregnacy,16,9/3/2019,1,271,0,0,0,0,0,0,0,0,0
2896,11106,milking,pregnacy,16,9/3/2019,1,262,0,0,0,0,0,0,0,0,0
2897,11107,milking,pregnacy,16,9/3/2019,1,298,0,0,0,0,0,0,0,0,0
2898,11108,milking,pregnacy,16,9/3/2019,1,243,0,0,0,0,0,0,0,0,0
2899,11110,milking,pregnacy,16,9/4/2019,1,343,0,0,0,0,0,0,0,0,0
2900,11112,milking,pregnacy,16,9/4/2019,1,276,0,0,0,0,0,0,0,0,0
2901,11115,milking,pregnacy,16,9/4/2019,1,296,0,0,0,0,0,0,0,0,0
2902,11117,dry,pregnacy,85,9/4/2019,1,307,0,0,0,0,0,0,0,0,0
2903,11118,milking,pregnacy,30,9/4/2019,1,252,1,0,0,0,0,0,0,0,0
2904,11120,dry,pregnacy,1,9/4/2019,1,268,0,0,0,0,0,0,0,0,0
2905,11122,dry,pregnacy,84,9/5/2019,1,305,0,0,0,0,0,0,0,0,0
2906,11123,milking,pregnacy,11,9/5/2019,1,211,2,0,0,0,0,0,0,0,0
2907,11124,dry,pregnacy,84,9/5/2019,1,332,0,0,0,0,0,0,0,0,0
2908,11125,milking,pregnacy,11,9/5/2019,1,165,0,0,0,0,0,0,0,0,0
2909,11126,milking,pregnacy,11,9/5/2019,1,163,0,0,0,0,0,0,0,0,0
2910,11127,milking,labor,21,9/5/2019,2,3,0,0,0,0,0,0,0,0,0
2911,11128,dry,pregnacy,86,9/5/2019,1,273,0,0,0,0,0,0,0,0,0
2912,11131,dry,pregnacy,1,9/5/2019,1,265,0,0,0,0,0,0,0,0,0
2913,11133,milking,pregnacy,12,9/6/2019,1,266,0,0,0,0,0,0,0,0,0
2914,11134,milking,pregnacy,16,9/6/2019,1,226,0,0,0,0,0,0,0,0,0
2915,11135,dry,pregnacy,84,9/6/2019,1,329,0,0,0,0,0,0,0,0,0
2916,11136,milking,pregnacy,12,9/6/2019,1,228,0,0,0,0,0,0,0,0,0
2917,11138,milking,pregnacy,11,9/6/2019,1,161,0,0,0,0,0,0,0,0,0
2918,11139,milking,pregnacy,16,9/6/2019,1,272,0,0,0,0,0,0,0,0,0
2919,11142,milking,pregnacy,12,9/6/2019,1,231,0,0,0,0,0,0,0,0,0
2920,11143,dry,pregnacy,85,9/6/2019,1,311,1,0,0,0,0,0,0,0,0
2921,11144,dry,pregnacy,85,9/7/2019,1,280,1,0,0,0,0,0,0,0,0
2922,11145,milking,insemination,11,9/7/2019,1,180,0,0,0,0,0,0,0,0,0
2923,11146,milking,pregnacy,16,9/7/2019,1,258,0,0,0,0,0,0,0,0,0
2924,11147,milking,pregnacy,10,9/7/2019,1,158,0,0,0,0,0,0,0,0,0
2925,11148,milking,pregnacy,11,9/7/2019,1,207,0,0,0,0,0,0,0,0,0
2926,11150,milking,pregnacy,12,9/7/2019,1,307,0,0,0,0,0,0,0,0,0
2927,11151,milking,labor,21,9/7/2019,2,14,0,0,0,0,0,0,0,0,0
2928,11156,dry,pregnacy,86,9/8/2019,1,289,0,0,0,0,0,0,0,0,0
2929,11157,dry,pregnacy,85,9/8/2019,1,316,0,0,0,0,0,0,0,0,0
2930,11159,milking,pregnacy,16,9/8/2019,1,342,0,0,0,0,0,0,0,0,0
2931,11161,milking,pregnacy,12,9/8/2019,1,331,0,0,0,0,0,0,0,0,0
2932,11163,milking,labor,21,9/9/2019,2,1,0,0,0,0,0,0,0,0,0
2933,11164,milking,pregnacy,16,9/9/2019,1,251,0,0,0,0,0,0,0,0,0
2934,11165,milking,pregnacy,11,9/9/2019,1,217,0,0,0,0,0,0,0,0,0
2935,11166,milking,pregnacy,10,9/9/2019,1,152,0,0,0,0,0,0,0,0,0
2936,11169,dry,pregnacy,84,9/9/2019,1,323,0,0,0,0,0,0,0,0,0
2937,11175,milking,insemination,12,9/10/2019,1,255,0,0,0,0,0,0,0,0,0
2938,11176,milking,insemination,12,9/10/2019,1,292,0,0,0,0,0,0,0,0,0
2939,11178,milking,insemination,10,9/10/2019,1,144,0,0,0,0,0,0,0,0,0
2940,11179,milking,pregnacy,16,9/10/2019,1,313,0,0,0,0,0,0,0,0,0
2941,11180,milking,pregnacy,12,9/10/2019,1,331,0,0,0,0,0,0,0,0,0
2942,11181,milking,insemination,10,9/10/2019,1,128,0,0,0,0,0,0,0,0,0
2943,11182,milking,pregnacy,16,9/10/2019,1,257,0,0,0,0,0,0,0,0,0
2944,11184,dry,pregnacy,84,9/11/2019,1,274,0,0,0,0,0,0,0,0,0
2945,11185,dry,pregnacy,84,9/11/2019,1,281,0,0,0,0,0,0,0,0,0
2946,11192,milking,pregnacy,16,9/11/2019,1,280,0,0,0,0,0,0,0,0,0
2947,11193,milking,pregnacy,11,9/11/2019,1,196,0,0,0,0,0,0,0,0,0
2948,11194,dry,pregnacy,1,9/11/2019,1,286,0,0,0,0,0,0,0,0,0
2949,11196,milking,pregnacy,12,9/11/2019,1,327,0,0,0,0,0,0,0,0,0
2950,11197,milking,pregnacy,10,9/11/2019,1,158,0,0,0,0,0,0,0,0,0
2951,11198,milking,pregnacy,12,9/11/2019,1,235,0,0,0,0,0,0,0,0,0
2952,11199,milking,pregnacy,11,9/12/2019,1,167,0,0,0,0,0,0,0,0,0
2953,11200,milking,pregnacy,12,9/12/2019,1,252,0,0,0,0,0,0,0,0,0
2954,11201,milking,pregnacy,10,9/12/2019,1,141,0,0,0,0,0,0,0,0,0
2955,11202,milking,pregnacy,11,9/12/2019,1,187,0,0,0,0,0,0,0,0,0
2956,11203,milking,pregnacy,12,9/12/2019,1,284,0,0,0,0,0,0,0,0,0
2957,11204,milking,pregnacy,11,9/12/2019,1,199,0,0,0,0,0,0,0,0,0
2958,11205,milking,pregnacy,10,9/12/2019,1,127,0,0,0,0,0,0,0,0,0
