,id,lactation_1,lactation_2,lactation_3,total_production_1,total_production_2,total_production_3,milk_days_1,milk_days_2,milk_days_3,mastitis_lac_1,mastitis_lac_2,mastitis_lac_3,inseminacion_lac_1,inseminacion_lac_2,inseminacion_lac_3,abortos_Lac_1,abortos_lac_2,abortos_lac_3,production_ok
1758,9404,1,1,1,12719,12244,7744,400,328,156,0,1,0,4,3,1,1,0,0,0
1759,9405,1,1,1,9063,10245,10260,302,329,256,1,2,0,1,3,1,0,0,0,1
1760,9406,1,1,0,7118,9923,0,282,233,0,0,0,-1,1,1,-1,0,0,-1,0
1761,9408,1,1,1,9363,12948,5653,294,480,115,0,0,0,1,4,2,0,1,0,0
1762,9410,1,1,1,13921,10880,5514,440,327,126,0,0,0,4,2,5,1,0,0,0
1763,9412,1,1,1,11095,13600,3228,356,467,69,1,2,0,2,6,0,0,0,0,0
1764,9413,1,1,1,10896,10465,8189,363,311,190,1,0,0,2,3,2,0,0,0,0
1765,9414,1,1,0,9368,7213,0,300,221,0,0,0,-1,2,1,-1,0,0,-1,0
1766,9415,1,1,1,9211,9929,9880,299,285,284,0,0,1,1,1,1,0,0,0,0
1767,9416,1,1,1,8458,15965,2255,327,499,51,0,0,0,1,7,0,0,0,0,0
1768,9417,1,1,0,6853,0,0,334,199,0,0,0,-1,2,0,-1,0,0,-1,0
1769,9418,1,1,0,16281,10635,0,649,293,0,0,0,-1,5,4,-1,2,0,-1,0
1770,9420,1,1,1,8969,8171,7392,346,324,224,0,1,0,3,3,1,0,0,0,0
1771,9421,1,1,0,9015,10166,0,309,236,0,0,0,-1,2,2,-1,0,0,-1,0
1772,9422,1,1,0,7491,10073,0,266,252,0,0,0,-1,1,3,-1,0,0,-1,0
1773,9424,1,1,1,12146,11655,7003,387,334,159,0,0,0,3,2,2,0,1,0,0
1774,9425,1,1,1,11107,15680,9772,317,390,174,1,0,0,2,4,4,0,0,0,0
1775,9427,1,1,1,13361,6850,4450,477,272,132,0,0,0,5,1,2,1,0,0,0
1776,9428,1,1,1,14001,11263,3452,470,321,74,0,0,0,4,3,1,1,0,0,0
1777,9431,1,1,0,10030,7541,0,294,161,0,0,0,-1,1,1,-1,0,0,-1,0
1778,9432,1,1,1,10092,11899,6475,356,369,163,0,4,0,3,3,2,0,1,0,0
1779,9434,1,1,1,11771,11476,11229,349,286,238,0,0,0,2,1,2,0,0,1,1
1780,9436,1,1,1,14552,11588,5024,460,309,100,0,0,0,3,2,2,1,0,0,0
1781,9437,1,1,0,21463,7036,0,790,148,0,0,0,-1,10,1,-1,3,0,-1,0
1782,9442,1,1,1,10374,11247,6534,389,341,130,0,1,0,5,2,4,1,0,0,0
1783,9445,1,1,0,7230,10299,0,274,262,0,0,0,-1,1,4,-1,0,0,-1,0
1784,9446,1,1,1,9482,9470,7505,332,350,202,0,0,0,1,2,1,0,0,0,0
1785,9447,1,1,1,11288,10961,7072,366,362,152,1,0,0,3,2,1,1,0,0,0
1786,9448,1,1,1,10166,7331,9542,324,278,272,0,0,0,1,1,3,0,0,0,0
1787,9450,1,1,0,9203,5870,0,285,241,0,0,0,-1,1,4,-1,0,0,-1,0
1788,9451,1,1,1,13553,13483,3598,421,376,75,0,0,0,2,2,1,1,0,0,0
1789,9452,1,1,1,9679,10087,10276,288,287,274,0,0,0,1,1,1,0,0,0,1
1790,9453,1,1,1,10384,10367,8557,365,300,205,0,0,0,2,2,4,0,0,1,0
1791,9454,1,1,1,8776,8550,10276,329,269,273,1,0,0,1,1,4,0,0,1,1
1792,9455,1,1,0,16325,15655,0,518,420,0,0,0,-1,3,11,-1,1,0,-1,0
1793,9456,1,1,1,16979,11565,2230,511,316,52,0,0,0,6,2,1,1,0,0,0
1794,9458,1,1,1,10209,11620,7112,315,345,210,0,1,0,2,3,1,0,0,0,0
1795,9461,1,1,0,19049,15926,0,551,380,0,0,0,-1,6,6,-1,1,0,-1,0
1796,9463,1,1,1,10583,12946,7808,333,389,142,0,1,0,2,3,2,0,0,0,0
1797,9465,1,1,1,10070,8878,10579,332,268,253,0,0,0,2,1,1,0,0,0,1
1798,9467,1,1,0,8825,7909,0,268,175,0,0,0,-1,1,1,-1,0,0,-1,0
1799,9468,1,1,0,8521,11268,0,262,273,0,0,0,-1,1,4,-1,0,1,-1,0
1800,9469,1,1,1,13561,8970,2371,498,309,51,0,2,0,3,2,1,1,0,0,0
1801,9470,1,1,1,9497,8657,10987,295,289,280,0,1,0,2,2,6,0,0,0,1
1802,9471,1,1,1,11241,11740,13462,309,297,273,0,0,1,2,3,2,0,0,0,1
1803,9474,1,1,1,10249,9060,11300,307,316,252,0,0,0,2,2,3,0,0,0,1
1804,9476,1,1,1,8777,9489,8773,300,270,276,1,0,1,2,1,4,0,0,0,0
1805,9478,1,1,1,9942,11047,12178,321,295,266,0,1,0,2,2,3,0,0,0,1
1806,9479,1,1,1,10448,13389,2840,355,435,63,0,1,0,3,6,0,0,0,0,0
1807,9483,1,1,1,10045,10953,12185,306,290,254,1,0,0,2,2,6,0,0,0,1
1808,9485,1,1,1,9272,8948,9595,306,269,268,0,0,0,2,1,3,0,0,0,0
1809,9486,1,1,1,12434,10274,7171,389,323,148,0,0,0,5,3,5,0,0,0,0
1810,9487,1,1,1,9598,13560,7193,298,403,163,0,1,2,2,5,3,0,0,0,0
1811,9488,1,1,1,10030,10116,7499,305,290,253,0,0,0,2,2,1,0,0,0,0
1812,9491,1,1,1,8247,9824,6511,333,310,212,1,0,0,3,2,3,0,0,0,0
1813,9496,1,1,1,13371,5892,5851,416,317,127,0,0,0,3,2,2,1,0,0,0
1814,9497,1,1,1,9706,10943,8013,318,365,181,0,0,1,2,3,2,0,0,1,0
1815,9500,1,1,0,11123,1255,0,392,37,0,0,0,-1,3,0,-1,0,0,-1,0
1816,9501,1,1,1,9609,10885,8296,296,339,225,0,1,0,1,3,1,0,0,0,0
1817,9502,1,1,1,8935,8470,3464,309,283,263,0,0,0,1,1,4,0,0,0,0
1818,9505,1,1,1,8558,14010,2116,329,485,48,0,2,0,2,5,0,0,1,0,0
1819,9507,1,1,1,12860,8546,8900,385,290,181,0,1,1,4,2,2,0,0,1,0
1820,9509,1,1,1,14112,11814,4251,469,307,88,0,0,0,4,2,3,2,0,0,0
1821,9511,1,1,1,9210,9897,6295,285,325,243,0,1,0,2,3,2,0,0,0,0
1822,9513,1,1,1,7962,8244,8491,298,307,249,0,0,0,1,2,1,0,0,0,0
1823,9514,1,1,1,8306,8899,5444,292,323,268,0,1,0,1,2,1,0,0,0,0
1824,9517,1,1,0,18840,13557,0,626,286,0,0,0,-1,8,4,-1,1,0,-1,0
1825,9519,1,1,1,9494,10564,9922,311,306,223,0,0,0,1,2,1,0,0,0,0
1826,9520,1,1,1,9076,9110,9009,303,283,255,0,0,0,2,1,1,0,0,0,0
1827,9522,1,1,0,16431,9438,0,632,278,0,0,0,-1,8,5,-1,1,0,-1,0
1828,9523,1,1,1,11809,7679,4391,464,283,114,0,0,0,2,1,1,1,0,0,0
1829,9524,1,1,1,9648,10080,4602,337,410,113,0,0,0,1,5,1,0,0,0,0
1830,9525,1,1,0,8857,9246,0,280,240,0,0,0,-1,1,1,-1,0,0,-1,0
1831,9528,1,1,1,8791,10590,11485,287,291,274,1,0,0,1,2,2,0,0,1,1
1832,9529,1,1,1,9615,15805,1118,286,532,30,0,0,0,1,4,0,0,1,0,0
1833,9530,1,1,1,9810,9406,9791,307,297,241,0,0,1,1,2,1,0,0,0,0
1834,9532,1,1,1,9448,11274,7421,313,360,157,2,0,0,1,3,1,0,0,0,0
1835,9533,1,1,1,10096,8405,6598,382,277,190,0,0,0,3,1,2,1,0,0,0
1836,9534,1,1,1,13056,11297,9039,340,280,212,0,0,1,2,1,6,0,0,0,0
1837,9537,1,1,1,11694,11201,8618,339,292,214,0,1,0,3,2,1,0,0,0,0
1838,9539,1,1,1,8645,10564,12459,290,285,282,0,0,0,1,1,2,0,0,0,1
1839,9541,1,1,1,10068,11633,7740,310,326,203,0,0,0,2,3,1,0,0,0,0
1840,9543,1,1,1,9431,10311,9073,324,344,184,0,0,0,3,4,5,0,0,1,0
1841,9544,1,1,1,9047,9284,11335,288,278,287,0,0,0,1,1,7,0,0,0,1
1842,9545,1,1,1,8209,8562,9926,281,297,263,0,0,0,1,2,2,0,0,0,0
1843,9546,1,1,0,7032,7849,0,260,203,0,0,0,-1,1,1,-1,0,0,-1,0
1844,9548,1,1,0,12097,16276,0,377,488,0,0,0,-1,4,8,-1,0,0,-1,0
1845,9551,1,1,1,9502,11305,7526,312,320,220,1,0,0,1,2,3,0,0,0,0
1846,9552,1,1,1,10354,11965,4918,326,381,126,0,1,2,1,5,2,0,0,0,0
1847,9555,1,1,1,7931,7669,9010,297,267,261,0,0,0,2,1,3,0,0,0,0
1848,9557,1,1,1,9777,11988,10198,290,355,187,0,0,0,1,3,1,0,0,0,1
1849,9559,1,1,1,8515,9461,8846,275,293,263,0,0,0,1,2,1,0,0,0,0
1850,9560,1,1,1,10045,10482,6546,302,294,235,1,0,0,2,2,5,0,0,0,0
1851,9561,1,1,1,12579,13673,778,400,409,22,0,0,0,3,3,0,1,1,0,0
1852,9565,1,1,0,7955,5360,0,265,169,0,1,0,-1,1,2,-1,0,0,-1,0
1853,9566,1,1,1,10885,12750,8183,335,322,164,0,1,1,2,2,1,0,0,0,0
1854,9568,1,1,1,13811,10802,8477,398,287,150,0,0,0,3,1,1,1,0,0,0
1855,9569,1,1,1,9974,9693,7753,327,288,208,0,0,0,2,1,1,0,0,0,0
1856,9570,1,1,1,10101,9254,10075,327,267,235,0,0,0,2,1,3,0,0,0,1
1857,9571,1,1,0,16151,9969,0,607,287,0,0,2,-1,7,3,-1,0,0,-1,0
1858,9572,1,1,1,8696,9344,10418,297,291,232,1,1,0,1,1,2,0,0,0,1
1859,9573,1,1,1,8892,9373,8995,282,274,272,0,0,0,2,1,3,0,0,0,0
1860,9574,1,1,0,6685,8336,0,276,227,0,0,0,-1,1,1,-1,0,0,-1,0
1861,9575,1,1,0,18878,8711,0,708,183,0,0,0,-1,6,2,-1,1,0,-1,0
1862,9576,1,1,0,15793,15912,0,463,427,0,0,1,-1,5,5,-1,1,1,-1,0
1863,9577,1,1,0,14495,14523,0,505,373,0,1,0,-1,7,8,-1,0,0,-1,0
1864,9579,1,1,1,10144,10220,10954,299,267,257,1,0,0,1,1,1,0,0,0,1
1865,9580,1,1,1,7519,7997,4908,285,283,257,0,0,0,1,1,4,0,0,0,0
1866,9583,1,1,1,8623,9593,9726,284,261,262,0,0,0,1,1,4,0,0,0,0
1867,9585,1,1,0,5998,6447,0,269,219,0,0,0,-1,1,1,-1,0,0,-1,0
1868,9586,1,1,1,10365,11591,6847,287,276,233,0,0,0,1,1,5,0,0,0,0
1869,9589,1,1,1,12733,11348,8847,347,290,171,0,0,0,3,2,2,0,0,0,0
1870,9590,1,1,0,17569,11903,0,576,301,0,0,0,-1,7,1,-1,1,0,-1,0
1871,9592,1,1,1,14379,11662,0,469,319,7,1,0,0,5,2,0,0,0,0,0
1872,9595,1,1,1,11181,11283,9535,306,300,195,0,2,1,1,2,2,0,0,0,0
1873,9596,1,1,0,5331,6969,0,263,207,0,0,0,-1,1,1,-1,0,0,-1,0
1874,9597,1,1,1,11329,11482,7830,328,328,144,0,0,0,2,2,1,0,0,1,0
1875,9599,1,1,0,14055,12160,0,448,362,0,0,0,-1,4,3,-1,1,0,-1,0
1876,9600,1,1,0,6098,5801,0,270,126,0,0,0,-1,1,2,-1,0,0,-1,0
1877,9603,1,1,1,11074,13349,6240,310,355,112,0,0,0,2,1,1,0,0,0,0
1878,9606,1,1,0,16672,4859,0,531,302,0,0,0,-1,4,5,-1,1,0,-1,0
1879,9610,1,1,1,12888,10050,5812,367,273,120,0,0,0,2,1,3,0,0,0,0
1880,9612,1,1,0,10916,11757,0,359,398,0,0,0,-1,4,6,-1,0,0,-1,0
1881,9615,1,1,0,19307,6241,0,687,118,0,0,0,-1,7,1,-1,2,0,-1,0
1882,9617,1,1,0,8217,6751,0,281,175,0,0,0,-1,1,1,-1,0,0,-1,0
1883,9618,1,1,1,8522,9818,5586,313,303,134,1,0,0,1,1,1,0,0,0,0
1884,9619,1,1,1,9152,8939,2138,312,384,49,0,0,0,1,4,0,0,0,0,0
1885,9620,1,1,0,9855,14877,0,277,509,0,2,0,-1,1,7,-1,0,1,-1,0
1886,9621,1,1,1,11803,10438,2547,422,270,55,0,0,0,4,1,1,1,0,0,0
1887,9624,1,1,0,8499,12703,0,316,425,0,0,0,-1,1,2,0,0,1,0,0
1888,9625,1,1,1,8327,10061,5067,336,307,105,3,0,0,1,2,1,0,0,0,0
1889,9626,1,1,0,12482,12496,0,413,385,0,0,0,-1,5,5,-1,0,0,-1,0
1890,9630,1,1,0,15209,10582,0,508,295,0,0,1,-1,5,5,-1,0,0,-1,0
1891,9631,1,1,1,7853,9612,6698,277,304,156,0,0,0,1,2,3,0,0,1,0
1892,9633,1,1,0,12561,8930,0,486,272,0,0,0,-1,6,1,-1,1,0,-1,0
1893,9634,1,1,0,12228,10111,0,430,371,0,1,1,-1,4,5,-1,0,0,-1,0
1894,9636,1,1,1,8285,10815,1384,330,371,40,2,3,0,1,4,0,0,0,0,0
1895,9637,1,1,1,7876,7917,5787,317,286,136,0,0,0,2,1,4,0,0,0,0
1896,9640,1,1,0,12782,9246,0,483,292,0,0,0,-1,5,2,-1,1,0,-1,0
1897,9641,1,1,0,12909,12744,0,441,339,0,2,0,-1,7,3,-1,0,0,-1,0
1898,9643,1,1,1,8320,14861,0,292,414,17,0,0,0,2,7,0,0,0,0,0
1899,9646,1,1,0,11885,13306,0,368,383,0,0,0,-1,3,4,-1,0,0,-1,0
1900,9647,1,1,0,12175,13598,0,425,367,0,0,0,-1,4,8,-1,0,0,-1,0
1901,9648,1,1,1,7014,8871,8164,277,271,183,0,0,0,1,1,1,0,0,0,0
1902,9651,1,1,1,7632,10980,7288,275,295,150,0,0,0,1,2,1,0,0,0,0
1903,9658,1,1,1,9664,9236,5768,328,279,128,0,2,0,3,1,1,0,0,0,0
1904,9663,1,1,0,11810,10781,0,476,294,0,0,0,-1,6,5,-1,0,0,-1,0
1905,9665,1,1,0,7590,7027,0,269,213,0,0,1,-1,1,5,-1,0,0,-1,0
1906,9666,1,1,1,10975,11506,7470,310,276,134,0,0,0,2,1,1,0,0,0,0
1907,9667,1,1,1,7513,7806,6928,268,274,184,1,0,1,1,1,1,0,0,0,0
1908,9672,1,1,0,9277,7396,0,331,192,0,0,0,-1,3,1,-1,0,0,-1,0
1909,9673,1,1,0,9097,4958,0,325,125,0,1,0,-1,3,2,-1,0,0,-1,0
1910,9678,1,1,0,9049,13890,0,343,454,0,3,0,-1,3,4,-1,0,1,-1,0
1911,9679,1,1,1,7728,10344,8126,278,266,197,0,0,0,1,1,1,0,0,0,0
1912,9681,1,1,1,8653,14334,4033,285,350,72,1,0,0,1,2,1,0,1,0,0
1913,9684,1,1,0,9339,5623,0,351,160,0,0,0,-1,4,1,-1,0,0,-1,0
1914,9685,1,1,1,9625,8899,3904,340,282,93,5,1,0,2,1,2,0,0,0,0
1915,9686,1,1,0,7136,7081,0,303,191,0,1,0,-1,2,3,-1,0,1,-1,0
1916,9688,1,1,0,16664,12965,0,506,271,0,0,0,-1,9,2,-1,0,1,-1,0
1917,9689,1,1,0,13188,12247,0,492,280,0,0,0,-1,7,2,-1,0,0,-1,0
1918,9690,1,1,0,8125,7971,0,303,201,0,0,0,-1,1,1,-1,0,0,-1,0
1919,9691,1,1,1,10587,10768,4022,337,292,83,1,0,0,3,1,1,0,0,0,0
1920,9692,1,1,1,9363,9648,7555,309,268,141,1,0,0,2,1,5,0,0,0,0
1921,9693,1,1,0,14428,11534,0,463,265,0,0,0,-1,6,1,0,1,0,0,0
1922,9695,1,1,1,8794,9881,7111,273,279,157,0,2,0,1,1,1,0,0,0,0
1923,9696,1,1,1,11859,12566,1178,363,308,31,1,1,0,2,1,0,0,0,0,0
1924,9697,1,1,1,9094,10811,7854,272,266,151,0,1,0,1,1,1,0,0,0,0
1925,9698,1,1,1,8353,9430,7049,286,283,147,0,0,0,1,1,1,0,0,0,0
1926,9699,1,1,0,12963,0,0,425,10,0,0,0,-1,4,0,-1,1,0,-1,0
1927,9700,1,1,1,7888,8728,5338,300,299,123,0,0,0,2,2,2,0,0,0,0
1928,9701,1,1,1,8498,8876,6553,306,268,134,0,0,0,2,1,1,0,0,0,0
1929,9702,1,1,0,13802,5206,0,487,289,0,0,0,-1,7,3,-1,0,0,-1,0
1930,9703,1,1,1,10078,10747,6046,304,284,126,0,0,0,2,2,2,0,0,0,0
1931,9704,1,1,0,9168,8179,0,288,197,0,0,0,-1,1,3,-1,0,0,-1,0
1932,9705,1,1,0,11072,13397,0,345,423,0,0,1,-1,3,8,-1,0,0,-1,0
1933,9706,1,1,0,7230,7129,0,297,173,0,0,0,-1,2,2,-1,0,0,-1,0
1934,9708,1,1,0,11822,10670,0,435,334,0,0,0,-1,6,6,-1,0,0,-1,0
1935,9709,1,1,1,8061,8732,5032,302,302,109,0,0,0,2,2,1,0,0,0,0
1936,9710,1,1,0,12105,15413,0,308,460,0,0,0,-1,2,9,-1,0,1,-1,0
1937,9711,1,1,0,17588,8475,0,546,220,0,0,0,-1,8,6,-1,0,0,-1,0
1938,9713,1,1,0,11855,13358,0,378,403,0,0,2,-1,4,6,-1,0,1,-1,0
1939,9714,1,1,1,8590,8446,7760,308,283,147,0,0,0,2,1,2,0,0,1,0
1940,9715,1,1,0,12024,11349,0,440,326,0,1,0,-1,6,8,-1,0,0,-1,0
1941,9716,1,1,0,8135,14908,0,285,478,0,0,0,-1,1,6,-1,0,1,-1,0
1942,9717,1,1,1,8232,10670,1328,313,354,36,0,0,0,2,2,0,0,0,0,0
1943,9718,1,1,1,9039,10234,4596,306,286,101,1,2,0,2,2,2,0,0,1,0
1944,9719,1,1,0,8697,7834,0,285,171,0,1,0,-1,1,1,-1,0,0,-1,0
1945,9720,1,1,0,11298,2338,0,402,61,0,1,0,-1,3,0,-1,1,0,-1,0
1946,9721,1,1,1,12498,11996,1049,389,288,25,0,0,0,4,1,0,0,0,0,0
1947,9722,1,1,0,12519,10126,0,452,317,0,0,1,-1,3,3,-1,1,0,-1,0
1948,9725,1,1,0,14427,12942,0,464,297,0,0,0,-1,7,5,-1,0,0,-1,0
1949,9726,1,1,0,18480,9197,0,577,191,0,0,0,-1,9,2,-1,1,0,-1,0
1950,9729,1,1,0,10902,13997,0,394,371,0,0,1,-1,3,4,-1,0,0,-1,0
1951,9730,1,1,1,9661,10148,7283,288,270,146,0,0,0,1,1,1,0,0,0,0
1952,9731,1,1,0,8809,11010,0,294,468,0,0,2,-1,2,7,-1,0,0,-1,0
1953,9736,1,1,1,9841,11143,2218,333,311,53,0,1,0,2,3,1,0,0,0,0
1954,9739,1,1,1,10619,10219,1190,346,306,45,0,0,0,4,2,0,0,0,0,0
1955,9740,1,1,0,8094,6598,0,300,198,0,0,0,-1,2,4,-1,0,0,-1,0
1956,9743,1,1,0,10835,13024,0,364,393,0,0,1,-1,2,6,-1,0,0,-1,0
1957,9744,1,1,0,7812,15673,0,286,470,0,0,0,-1,1,7,-1,0,1,-1,0
1958,9746,1,1,0,11588,11922,0,419,331,0,0,0,-1,6,7,-1,0,0,-1,0
1959,9748,1,1,0,11281,11739,0,398,355,0,0,0,-1,4,5,-1,0,0,-1,0
1960,9750,1,1,1,10141,11555,4577,309,292,82,2,0,0,2,2,1,0,0,0,0
1961,9751,1,1,0,10774,9394,0,387,362,0,0,0,-1,4,2,-1,0,0,-1,0
1962,9754,1,1,0,11173,9690,0,454,289,0,0,0,-1,4,2,-1,1,0,-1,0
1963,9757,1,1,1,10212,9818,5215,289,281,107,0,0,0,1,1,1,0,0,0,0
1964,9758,1,1,0,12558,12876,0,443,299,0,0,1,-1,6,3,-1,0,0,-1,0
1965,9759,1,1,0,13828,6672,0,513,247,0,0,0,-1,4,2,-1,1,0,-1,0
1966,9761,1,1,0,7009,7287,0,270,203,0,0,0,-1,1,1,-1,0,0,-1,0
1967,9763,1,1,1,10070,9347,5798,307,271,103,0,0,0,2,1,3,0,0,0,0
1968,9764,1,1,0,11895,10839,0,452,284,0,0,0,-1,7,6,-1,0,0,-1,0
1969,9768,1,1,1,8993,10087,4071,307,283,79,0,0,0,1,1,1,0,0,0,0
1970,9769,1,1,0,15834,6776,0,475,251,0,0,1,-1,3,2,-1,1,0,-1,0
1971,9771,1,1,0,8749,9525,0,323,407,0,3,2,-1,3,4,-1,0,1,-1,0
1972,9773,1,1,0,11891,10720,0,434,289,0,0,0,-1,2,10,-1,1,1,-1,0
1973,9776,1,1,1,8646,10580,0,307,365,15,1,1,0,2,3,0,0,0,0,0
1974,9779,1,1,0,8409,7111,0,323,149,0,0,0,-1,2,1,-1,0,0,-1,0
1975,9783,1,1,1,8990,8098,2389,307,269,101,0,0,0,2,1,1,0,0,0,0
1976,9784,1,1,0,9058,12406,0,299,412,0,0,1,-1,2,8,-1,0,0,-1,0
1977,9786,1,1,0,9038,15010,0,275,442,0,0,0,-1,1,11,-1,0,0,-1,0
1978,9787,1,1,1,8690,9325,2407,310,279,57,2,0,0,2,1,1,0,0,0,0
1979,9789,1,1,0,9828,7397,0,426,289,0,0,1,-1,3,1,-1,1,0,-1,0
1980,9790,1,1,0,11584,12074,0,429,274,0,0,0,-1,5,3,-1,0,0,-1,0
1981,9791,1,1,0,15227,10956,0,456,245,0,1,0,-1,3,4,-1,1,0,-1,0
1982,9792,1,1,0,9889,2395,0,365,67,0,0,0,-1,2,0,-1,0,0,-1,0
1983,9793,1,1,0,13675,9719,0,384,283,0,0,2,-1,3,1,-1,0,0,-1,0
1984,9795,1,1,0,11887,7672,0,391,317,0,0,2,-1,2,2,-1,0,0,-1,0
1985,9798,1,1,0,12839,11087,0,405,281,0,0,1,-1,3,4,-1,1,0,-1,0
1986,9799,1,1,0,11386,11868,0,349,308,0,3,0,-1,3,4,-1,0,0,-1,0
1987,9800,1,1,0,7974,7300,0,266,200,0,0,0,-1,1,1,-1,0,0,-1,0
1988,9802,1,1,1,0,15200,12979,400,502,340,0,2,1,0,6,8,0,0,0,1
1989,9803,1,1,0,7003,6463,0,285,191,0,1,0,-1,1,3,-1,0,0,-1,0
1990,9804,1,1,0,6981,8387,0,270,187,0,0,0,-1,1,5,-1,0,0,-1,0
1991,9806,1,1,1,2000,15199,7880,258,507,220,0,0,1,0,7,4,0,0,0,0
1992,9808,1,1,0,8293,6624,0,265,143,0,0,0,-1,1,2,-1,0,0,-1,0
1993,9809,1,1,0,6168,6020,0,268,225,0,1,1,-1,1,1,-1,0,0,-1,0
1994,9812,1,1,0,9013,11019,0,367,247,0,0,0,-1,3,3,-1,0,0,-1,0
1995,9813,1,1,0,13187,5174,0,499,103,0,1,0,-1,2,1,-1,1,0,-1,0
1996,9814,1,1,1,6515,9711,0,267,265,3,0,0,0,1,1,0,0,0,0,0
1997,9815,1,1,0,10238,11406,0,329,261,0,0,0,-1,2,3,-1,0,0,-1,0
1998,9817,1,1,0,6784,9198,0,285,292,0,0,0,-1,1,2,-1,0,0,-1,0
1999,9818,1,1,0,11778,7259,0,402,178,0,0,0,-1,6,1,-1,0,0,-1,0
2000,9819,1,1,0,7127,10460,0,275,299,0,0,0,-1,1,2,-1,0,0,-1,0
2001,9822,1,1,0,9487,10104,0,308,269,0,0,0,-1,3,2,-1,0,0,-1,0
2002,9824,1,1,0,14707,2688,0,509,61,0,0,1,-1,4,1,-1,1,0,-1,0
2003,9825,1,1,0,7361,10483,0,272,303,0,0,0,-1,1,3,-1,0,0,-1,0
2004,9826,1,1,0,8075,10698,0,270,313,0,0,1,-1,1,2,-1,0,0,-1,0
2005,9827,1,1,0,9318,9493,0,318,264,0,0,0,-1,3,3,-1,0,0,-1,0
2006,9828,1,1,0,7291,10466,0,275,293,0,0,0,-1,1,4,-1,0,0,-1,0
2007,9829,1,1,0,11681,11285,0,345,223,0,0,0,-1,2,1,-1,0,0,-1,0
2008,9830,1,1,0,11837,8029,0,380,186,0,0,2,-1,6,5,-1,0,0,-1,0
2009,9832,1,1,0,7522,10323,0,281,297,0,0,0,-1,1,6,-1,0,0,-1,0
2010,9834,1,1,0,12079,9641,0,358,214,0,0,1,-1,2,2,-1,0,0,-1,0
2011,9837,1,1,0,7594,8665,0,272,299,0,0,0,-1,1,4,-1,0,0,-1,0
2012,9838,1,1,0,9083,7027,0,335,234,0,0,0,-1,2,1,-1,0,0,-1,0
2013,9839,1,1,0,9163,7356,0,306,294,0,0,0,-1,2,1,-1,0,0,-1,0
2014,9842,1,1,0,5983,6331,0,270,174,0,0,0,-1,1,1,-1,0,0,-1,0
2015,9843,1,1,0,6457,10096,0,317,249,0,0,0,-1,2,3,-1,0,0,-1,0
2016,9844,1,1,0,8588,9495,0,288,281,0,4,1,-1,1,5,-1,0,0,-1,0
2017,9845,1,1,0,8750,9822,0,267,298,0,0,0,-1,1,5,-1,0,0,-1,0
2018,9846,1,1,0,5631,9525,0,261,310,0,0,0,-1,1,4,-1,0,0,-1,0
2019,9848,1,1,0,11188,1384,0,388,36,0,0,0,-1,2,0,-1,1,0,-1,0
2020,9849,1,1,0,12264,8507,0,343,222,0,0,1,-1,3,2,-1,0,0,-1,0
2021,9852,1,1,0,6891,8933,0,300,274,0,1,0,-1,2,7,-1,0,0,-1,0
2022,9855,1,1,0,11268,5879,0,445,116,0,0,0,-1,7,1,-1,0,0,-1,0
2023,9856,1,1,0,7789,9522,0,277,279,0,0,0,-1,1,4,-1,0,0,-1,0
2024,9857,1,1,0,7005,6045,0,287,197,0,1,0,-1,1,1,-1,0,0,-1,0
2025,9858,1,1,0,10377,9887,0,354,208,0,0,0,-1,2,3,-1,0,0,-1,0
2026,9859,1,1,0,9842,7804,0,332,222,0,2,0,-1,3,2,-1,0,0,-1,0
2027,9860,1,1,0,8135,5747,0,345,220,0,0,0,-1,4,2,-1,0,0,-1,0
2028,9861,1,1,0,9894,10163,0,323,235,0,0,0,-1,3,2,-1,0,1,-1,0
2029,9862,1,1,0,9438,11306,0,288,270,0,0,0,-1,1,5,-1,0,0,-1,0
2030,9863,1,1,0,8978,10738,0,281,276,0,0,4,-1,1,7,-1,0,0,-1,0
2031,9864,1,1,0,11731,8920,0,366,191,0,1,0,-1,3,1,-1,0,0,-1,0
2032,9865,1,1,0,10449,7734,0,366,198,0,0,1,-1,4,1,-1,0,0,-1,0
2033,9867,1,1,0,11010,11426,0,329,238,0,0,0,-1,2,2,-1,0,0,-1,0
2034,9868,1,1,0,14346,5171,0,455,108,0,0,0,-1,5,1,-1,1,0,-1,0
2035,9869,1,1,0,10574,3245,0,475,77,0,0,0,-1,7,1,-1,1,0,-1,0
2036,9870,1,1,1,0,8305,9709,303,298,283,0,0,0,1,2,1,0,0,0,0
2037,9871,1,1,0,13352,12492,0,480,366,0,0,0,-1,2,4,-1,1,0,-1,0
2038,9872,1,1,0,7073,8316,0,303,250,0,0,0,-1,3,2,-1,0,0,-1,0
2039,9873,1,1,0,9681,9454,0,295,271,0,0,0,-1,1,4,-1,0,0,-1,0
2040,9874,1,1,0,7638,1577,0,288,267,0,0,0,-1,2,2,-1,0,0,-1,0
2041,9875,1,1,0,6535,11224,0,281,274,0,0,1,-1,1,4,-1,0,0,-1,0
2042,9876,1,1,0,9108,11124,0,287,267,0,1,0,-1,1,3,-1,0,0,-1,0
2043,9877,1,1,0,7042,10429,0,266,282,0,0,0,-1,1,6,-1,0,0,-1,0
2044,9878,1,1,0,8265,8406,0,272,278,0,0,0,-1,1,4,-1,0,0,-1,0
2045,9879,1,1,0,6512,5632,0,310,191,0,0,1,-1,2,2,-1,0,0,-1,0
